!Date	Height (m)
2013-03-25 00:00:00	26.78
2013-03-26 00:00:00	26.58
2013-03-27 00:00:00	26.4
2013-03-28 00:00:00	26.2
2013-03-29 00:00:00	26.04
2013-03-30 00:00:00	25.84
2013-03-31 00:00:00	25.8
2013-04-01 00:00:00	25.82
2013-04-02 00:00:00	25.84
2013-04-03 00:00:00	25.86
2013-04-04 00:00:00	25.86
2013-04-05 00:00:00	25.9
2013-04-06 00:00:00	25.92
2013-04-07 00:00:00	25.96
2013-04-08 00:00:00	26
2013-04-09 00:00:00	26
2013-04-10 00:00:00	26.02
2013-04-11 00:00:00	26.02
2013-04-12 00:00:00	26.02
2013-04-13 00:00:00	26.34
2013-04-14 00:00:00	26.1
2013-04-15 00:00:00	26.14
2013-04-16 00:00:00	26.14
2013-04-17 00:00:00	26.15
2013-04-18 00:00:00	26.2
2013-04-19 00:00:00	26.2
2013-04-20 00:00:00	26.14
2013-04-21 00:00:00	26.02
2013-04-22 00:00:00	25.9
2013-04-23 00:00:00	25.72
2013-04-24 00:00:00	25.56
2013-04-25 00:00:00	25.4
2013-04-26 00:00:00	25.26
2013-04-27 00:00:00	25.1
2013-04-28 00:00:00	25
2013-04-29 00:00:00	24.86
2013-04-30 00:00:00	24.7
2013-05-01 00:00:00	24.6
2013-05-02 00:00:00	24.48
2013-05-03 00:00:00	24.36
2013-05-04 00:00:00	24.24
2013-05-05 00:00:00	24.14
2013-05-06 00:00:00	24.04
2013-05-07 00:00:00	23.88
2013-05-08 00:00:00	23.8
2013-05-09 00:00:00	23.7
2013-05-10 00:00:00	23.68
2013-05-11 00:00:00	23.5
2013-05-12 00:00:00	23.48
2013-05-13 00:00:00	23.4
2013-05-14 00:00:00	23.3
2013-05-15 00:00:00	23.26
2013-05-16 00:00:00	23.24
2013-05-17 00:00:00	23.18
2013-05-18 00:00:00	23.16
2013-05-19 00:00:00	23.16
2013-05-20 00:00:00	23.1
2013-05-21 00:00:00	23.02
2013-05-22 00:00:00	22.9
2013-05-23 00:00:00	22.82
2013-05-24 00:00:00	22.74
2013-05-25 00:00:00	22.64
2013-05-26 00:00:00	22.64
2013-05-27 00:00:00	22.64
2013-05-28 00:00:00	22.58
2013-05-29 00:00:00	22.44
2013-05-30 00:00:00	22.3
2013-05-31 00:00:00	22.2
2013-06-01 00:00:00	22.32
2013-06-02 00:00:00	22.66
2013-06-03 00:00:00	22.86
2013-06-04 00:00:00	22.84
2013-06-05 00:00:00	22.78
2013-06-06 00:00:00	22.76
2013-06-07 00:00:00	22.76
2013-06-08 00:00:00	22.76
2013-06-09 00:00:00	22.86
2013-06-10 00:00:00	22.96
2013-06-11 00:00:00	23.08
2013-06-12 00:00:00	23.16
2013-06-13 00:00:00	23.24
2013-06-14 00:00:00	23.4
2013-06-15 00:00:00	23.54
2013-06-16 00:00:00	23.64
2013-06-17 00:00:00	23.72
2013-06-18 00:00:00	23.8
2013-06-19 00:00:00	23.84
2013-06-20 00:00:00	23.8
2013-06-21 00:00:00	23.72
2013-06-22 00:00:00	23.7
2013-06-23 00:00:00	23.82
2013-06-24 00:00:00	23.96
2013-06-25 00:00:00	24.06
2013-06-26 00:00:00	23.94
2013-06-27 00:00:00	23.82
2013-06-28 00:00:00	23.64
2013-06-29 00:00:00	23.44
2013-06-30 00:00:00	23.3
2013-07-01 00:00:00	23.14
2013-07-02 00:00:00	22.88
2013-07-03 00:00:00	22.34
2013-07-04 00:00:00	22.04
2013-07-05 00:00:00	21.86
2013-07-06 00:00:00	21.8
2013-07-07 00:00:00	22.16
2013-07-08 00:00:00	22.48
2013-07-09 00:00:00	22.48
2013-07-10 00:00:00	22.44
2013-07-11 00:00:00	22.44
2013-07-12 00:00:00	22.4
2013-07-13 00:00:00	22.4
2013-07-14 00:00:00	22.9
2013-07-15 00:00:00	23.18
2013-07-16 00:00:00	23.32
2013-07-17 00:00:00	23.44
2013-07-18 00:00:00	23.52
2013-07-19 00:00:00	24.4
2013-07-20 00:00:00	27
2013-07-21 00:00:00	28.26
2013-07-22 00:00:00	28.94
2013-07-23 00:00:00	31.04
2013-07-24 00:00:00	31.6
2013-07-25 00:00:00	31.86
2013-07-26 00:00:00	31.96
2013-07-27 00:00:00	32
2013-07-28 00:00:00	32.04
2013-07-29 00:00:00	32.04
2013-07-30 00:00:00	32.06
2013-07-31 00:00:00	32.06
2013-08-01 00:00:00	32.02
2013-08-02 00:00:00	31.98
2013-08-03 00:00:00	31.96
2013-08-04 00:00:00	32.16
2013-08-05 00:00:00	32.3
2013-08-06 00:00:00	32.34
2013-08-07 00:00:00	32.42
2013-08-08 00:00:00	32.46
2013-08-09 00:00:00	32.48
2013-08-10 00:00:00	32.48
2013-08-11 00:00:00	32.46
2013-08-12 00:00:00	32.44
2013-08-13 00:00:00	32.42
2013-08-14 00:00:00	32.58
2013-08-15 00:00:00	32.86
2013-08-16 00:00:00	32.98
2013-08-17 00:00:00	33.46
2013-08-18 00:00:00	34.26
2013-08-19 00:00:00	35.56
2013-08-20 00:00:00	36.3
2013-08-21 00:00:00	36.58
2013-08-22 00:00:00	37.14
2013-08-23 00:00:00	37.9
2013-08-24 00:00:00	38.36
2013-08-25 00:00:00	38.6
2013-08-26 00:00:00	38.74
2013-08-27 00:00:00	38.8
2013-08-28 00:00:00	38.84
2013-08-29 00:00:00	38.88
2013-08-30 00:00:00	39.02
2013-08-31 00:00:00	39.14
2013-09-01 00:00:00	39.18
2013-09-02 00:00:00	39.18
2013-09-03 00:00:00	39.18
2013-09-04 00:00:00	39.14
2013-09-05 00:00:00	39.1
2013-09-06 00:00:00	39.02
2013-09-07 00:00:00	38.96
2013-09-08 00:00:00	38.9
2013-09-09 00:00:00	38.84
2013-09-10 00:00:00	38.78
2013-09-11 00:00:00	38.7
2013-09-12 00:00:00	38.64
2013-09-13 00:00:00	38.62
2013-09-14 00:00:00	38.76
2013-09-15 00:00:00	38.8
2013-09-16 00:00:00	38.82
2013-09-17 00:00:00	38.9
2013-09-18 00:00:00	39.08
2013-09-19 00:00:00	39.5
2013-09-20 00:00:00	39.74
2013-09-21 00:00:00	39.9
2013-09-22 00:00:00	39.98
2013-09-23 00:00:00	40.02
2013-09-24 00:00:00	40.08
2013-09-25 00:00:00	40.08
2013-09-26 00:00:00	40.1
2013-09-27 00:00:00	40.12
2013-09-28 00:00:00	40.16
2013-09-29 00:00:00	40.18
2013-09-30 00:00:00	40.18
2013-10-01 00:00:00	40.18
2013-10-02 00:00:00	40.18
2013-10-03 00:00:00	40.22
2013-10-04 00:00:00	40.26
2013-10-05 00:00:00	40.26
2013-10-06 00:00:00	40.28
2013-10-07 00:00:00	40.28
2013-10-08 00:00:00	40.28
2013-10-09 00:00:00	40.26
2013-10-10 00:00:00	40.24
2013-10-11 00:00:00	40.24
2013-10-12 00:00:00	40.22
2013-10-13 00:00:00	40.22
2013-10-14 00:00:00	40.2
2013-10-15 00:00:00	40.18
2013-10-16 00:00:00	40.16
2013-10-17 00:00:00	40.14
2013-10-18 00:00:00	40.14
2013-10-19 00:00:00	40.16
2013-10-20 00:00:00	40.14
2013-10-21 00:00:00	40.12
2013-10-22 00:00:00	40.12
2013-10-23 00:00:00	40.1
2013-10-24 00:00:00	40.08
2013-10-25 00:00:00	40.06
2013-10-26 00:00:00	40.06
2013-10-27 00:00:00	40.04
2013-10-28 00:00:00	40.02
2013-10-29 00:00:00	40
2013-10-30 00:00:00	39.98
2013-10-31 00:00:00	39.96
2013-11-01 00:00:00	39.92
2013-11-02 00:00:00	39.9
2013-11-03 00:00:00	39.88
2013-11-04 00:00:00	39.86
2013-11-05 00:00:00	39.84
2013-11-06 00:00:00	39.8
2013-11-07 00:00:00	39.74
2013-11-08 00:00:00	39.7
2013-11-09 00:00:00	39.64
2013-11-10 00:00:00	39.6
2013-11-11 00:00:00	39.54
2013-11-12 00:00:00	39.5
2013-11-13 00:00:00	39.48
2013-11-14 00:00:00	39.46
2013-11-15 00:00:00	39.44
2013-11-16 00:00:00	39.4
2013-11-17 00:00:00	39.4
2013-11-18 00:00:00	39.36
2013-11-19 00:00:00	39.36
2013-11-20 00:00:00	39.32
2013-11-21 00:00:00	39.3
2013-11-22 00:00:00	39.28
2013-11-23 00:00:00	39.26
2013-11-24 00:00:00	39.24
2013-11-25 00:00:00	39.22
2013-11-26 00:00:00	39.2
2013-11-27 00:00:00	39.18
2013-11-28 00:00:00	39.16
2013-11-29 00:00:00	39.14
2013-11-30 00:00:00	39.1
2013-12-01 00:00:00	39.08
2013-12-02 00:00:00	39.06
2013-12-03 00:00:00	39.04
2013-12-04 00:00:00	39.02
2013-12-05 00:00:00	39
2013-12-06 00:00:00	38.96
2013-12-07 00:00:00	38.92
2013-12-08 00:00:00	38.9
2013-12-09 00:00:00	38.86
2013-12-10 00:00:00	38.8
2013-12-11 00:00:00	38.78
2013-12-12 00:00:00	38.74
2013-12-13 00:00:00	38.7
2013-12-14 00:00:00	38.66
2013-12-15 00:00:00	38.64
2013-12-16 00:00:00	38.6
2013-12-17 00:00:00	38.56
2013-12-18 00:00:00	38.5
2013-12-19 00:00:00	38.44
2013-12-20 00:00:00	38.34
2013-12-21 00:00:00	38.24
2013-12-22 00:00:00	38.14
2013-12-23 00:00:00	38.04
2013-12-24 00:00:00	38
2013-12-25 00:00:00	37.96
2013-12-26 00:00:00	37.92
2013-12-27 00:00:00	37.88
2013-12-28 00:00:00	37.82
2013-12-29 00:00:00	37.78
2013-12-30 00:00:00	37.74
2013-12-31 00:00:00	37.7
2014-01-01 00:00:00	37.62
2014-01-02 00:00:00	37.58
2014-01-03 00:00:00	37.52
2014-01-04 00:00:00	37.46
2014-01-05 00:00:00	37.48
2014-01-06 00:00:00	37.48
2014-01-07 00:00:00	37.46
2014-01-08 00:00:00	37.44
2014-01-09 00:00:00	37.42
2014-01-10 00:00:00	37.38
2014-01-11 00:00:00	37.3
2014-01-12 00:00:00	37.22
2014-01-13 00:00:00	37.14
2014-01-14 00:00:00	37.08
2014-01-15 00:00:00	36.98
2014-01-16 00:00:00	36.9
2014-01-17 00:00:00	36.82
2014-01-18 00:00:00	36.74
2014-01-19 00:00:00	36.7
2014-01-20 00:00:00	36.66
2014-01-21 00:00:00	36.6
2014-01-22 00:00:00	36.58
2014-01-23 00:00:00	36.56
2014-01-24 00:00:00	36.54
2014-01-25 00:00:00	36.52
2014-01-26 00:00:00	36.48
2014-01-27 00:00:00	36.4
2014-01-28 00:00:00	36.28
2014-01-29 00:00:00	36.2
2014-01-30 00:00:00	36.14
2014-01-31 00:00:00	36.08
2014-02-01 00:00:00	36.02
2014-02-02 00:00:00	35.96
2014-02-03 00:00:00	35.88
2014-02-04 00:00:00	35.84
2014-02-05 00:00:00	35.8
2014-02-06 00:00:00	35.74
2014-02-07 00:00:00	35.7
2014-02-08 00:00:00	35.64
2014-02-09 00:00:00	35.6
2014-02-10 00:00:00	35.56
2014-02-11 00:00:00	35.5
2014-02-12 00:00:00	35.42
2014-02-13 00:00:00	35.38
2014-02-14 00:00:00	35.38
2014-02-15 00:00:00	35.56
2014-02-16 00:00:00	35.6
2014-02-17 00:00:00	35.6
2014-02-18 00:00:00	35.58
2014-02-19 00:00:00	35.58
2014-02-20 00:00:00	35.58
2014-02-21 00:00:00	35.6
2014-02-22 00:00:00	35.6
2014-02-23 00:00:00	35.6
2014-02-24 00:00:00	35.6
2014-02-25 00:00:00	35.6
2014-02-26 00:00:00	35.56
2014-02-27 00:00:00	35.54
2014-02-28 00:00:00	35.5
2014-03-01 00:00:00	35.48
2014-03-02 00:00:00	35.46
2014-03-03 00:00:00	35.46
2014-03-04 00:00:00	35.46
2014-03-05 00:00:00	35.46
2014-03-06 00:00:00	35.44
2014-03-07 00:00:00	35.4
2014-03-08 00:00:00	35.38
2014-03-09 00:00:00	35.36
2014-03-10 00:00:00	35.34
2014-03-11 00:00:00	35.3
2014-03-12 00:00:00	35.3
2014-03-13 00:00:00	35.28
2014-03-14 00:00:00	35.24
2014-03-15 00:00:00	35.22
2014-03-16 00:00:00	35.2
2014-03-17 00:00:00	35.2
2014-03-18 00:00:00	35.18
2014-03-19 00:00:00	35.16
2014-03-20 00:00:00	35.14
2014-03-21 00:00:00	35.12
2014-03-22 00:00:00	35.1
2014-03-23 00:00:00	35.06
2014-03-24 00:00:00	35.04
2014-03-25 00:00:00	35.04
2014-03-26 00:00:00	35.02
2014-03-27 00:00:00	35
2014-03-28 00:00:00	34.98
2014-03-29 00:00:00	34.96
2014-03-30 00:00:00	34.9
2014-03-31 00:00:00	34.8
2014-04-01 00:00:00	34.68
2014-04-02 00:00:00	34.54
2014-04-03 00:00:00	34.38
2014-04-04 00:00:00	34.26
2014-04-05 00:00:00	34.16
2014-04-06 00:00:00	34.1
2014-04-07 00:00:00	34.06
2014-04-08 00:00:00	34.06
2014-04-09 00:00:00	34.04
2014-04-10 00:00:00	34.02
2014-04-11 00:00:00	34
2014-04-12 00:00:00	33.96
2014-04-13 00:00:00	33.92
2014-04-14 00:00:00	33.88
2014-04-15 00:00:00	33.84
2014-04-16 00:00:00	33.8
2014-04-17 00:00:00	33.76
2014-04-18 00:00:00	33.74
2014-04-19 00:00:00	33.72
2014-04-20 00:00:00	33.7
2014-04-21 00:00:00	33.7
2014-04-22 00:00:00	33.66
2014-04-23 00:00:00	33.64
2014-04-24 00:00:00	33.62
2014-04-25 00:00:00	33.6
2014-04-26 00:00:00	33.56
2014-04-27 00:00:00	33.54
2014-04-28 00:00:00	33.5
2014-04-29 00:00:00	33.52
2014-04-30 00:00:00	33.52
2014-05-01 00:00:00	33.52
2014-05-02 00:00:00	33.52
2014-05-03 00:00:00	33.5
2014-05-04 00:00:00	33.48
2014-05-05 00:00:00	33.48
2014-05-06 00:00:00	33.46
2014-05-07 00:00:00	33.42
2014-05-08 00:00:00	33.4
2014-05-09 00:00:00	33.38
2014-05-10 00:00:00	33.36
2014-05-11 00:00:00	33.34
2014-05-12 00:00:00	33.32
2014-05-13 00:00:00	33.3
2014-05-14 00:00:00	33.28
2014-05-15 00:00:00	33.26
2014-05-16 00:00:00	33.24
2014-05-17 00:00:00	33.22
2014-05-18 00:00:00	33.18
2014-05-19 00:00:00	33.16
2014-05-20 00:00:00	33.06
2014-05-21 00:00:00	32.98
2014-05-22 00:00:00	32.88
2014-05-23 00:00:00	32.78
2014-05-24 00:00:00	32.74
2014-05-25 00:00:00	32.7
2014-05-26 00:00:00	32.64
2014-05-27 00:00:00	32.6
2014-05-28 00:00:00	32.56
2014-05-29 00:00:00	32.56
2014-05-30 00:00:00	32.54
2014-05-31 00:00:00	32.5
2014-06-01 00:00:00	32.48
2014-06-02 00:00:00	32.46
2014-06-03 00:00:00	32.44
2014-06-04 00:00:00	32.42
2014-06-05 00:00:00	32.42
2014-06-06 00:00:00	32.42
2014-06-07 00:00:00	32.4
2014-06-08 00:00:00	32.4
2014-06-09 00:00:00	32.42
2014-06-10 00:00:00	32.4
2014-06-11 00:00:00	32.4
2014-06-12 00:00:00	32.34
2014-06-13 00:00:00	32.26
2014-06-14 00:00:00	32.22
2014-06-15 00:00:00	32.2
2014-06-16 00:00:00	32.16
2014-06-17 00:00:00	32.14
2014-06-18 00:00:00	32.12
2014-06-19 00:00:00	32.08
2014-06-20 00:00:00	32.06
2014-06-21 00:00:00	32.02
2014-06-22 00:00:00	31.9
2014-06-23 00:00:00	31.86
2014-06-24 00:00:00	32.14
2014-06-25 00:00:00	32.56
2014-06-26 00:00:00	32.68
2014-06-27 00:00:00	32.78
2014-06-28 00:00:00	32.9
2014-06-29 00:00:00	33.56
2014-06-30 00:00:00	33.72
2014-07-01 00:00:00	33.78
2014-07-02 00:00:00	33.82
2014-07-03 00:00:00	33.82
2014-07-04 00:00:00	33.84
2014-07-05 00:00:00	33.86
2014-07-06 00:00:00	33.94
2014-07-07 00:00:00	34.04
2014-07-08 00:00:00	34.1
2014-07-09 00:00:00	34.18
2014-07-10 00:00:00	35.4
2014-07-11 00:00:00	36.06
2014-07-12 00:00:00	36.34
2014-07-13 00:00:00	36.68
2014-07-14 00:00:00	36.82
2014-07-15 00:00:00	36.88
2014-07-16 00:00:00	36.96
2014-07-17 00:00:00	37.32
2014-07-18 00:00:00	38.12
2014-07-19 00:00:00	38.4
2014-07-20 00:00:00	38.54
2014-07-21 00:00:00	38.64
2014-07-22 00:00:00	38.7
2014-07-23 00:00:00	38.74
2014-07-24 00:00:00	38.86
2014-07-25 00:00:00	39.72
2014-07-26 00:00:00	40.68
2014-07-27 00:00:00	40.96
2014-07-28 00:00:00	41.12
2014-07-29 00:00:00	41.04
2014-07-30 00:00:00	41
2014-07-31 00:00:00	41
2014-08-01 00:00:00	41.18
2014-08-02 00:00:00	40.68
2014-08-03 00:00:00	40.54
2014-08-04 00:00:00	40.5
2014-08-05 00:00:00	40.5
2014-08-06 00:00:00	40.5
2014-08-07 00:00:00	40.48
2014-08-08 00:00:00	40.46
2014-08-09 00:00:00	40.46
2014-08-10 00:00:00	40.48
2014-08-11 00:00:00	40.48
2014-08-12 00:00:00	40.48
2014-08-13 00:00:00	40.48
2014-08-14 00:00:00	40.5
2014-08-15 00:00:00	40.5
2014-08-16 00:00:00	40.5
2014-08-17 00:00:00	40.5
2014-08-18 00:00:00	40.5
2014-08-19 00:00:00	40.5
2014-08-20 00:00:00	40.48
2014-08-21 00:00:00	40.48
2014-08-22 00:00:00	40.46
2014-08-23 00:00:00	40.46
2014-08-24 00:00:00	40.46
2014-08-25 00:00:00	40.44
2014-08-26 00:00:00	40.4
2014-08-27 00:00:00	40.32
2014-08-28 00:00:00	40.24
2014-08-29 00:00:00	40.16
2014-08-30 00:00:00	40.06
2014-08-31 00:00:00	39.98
2014-09-01 00:00:00	39.88
2014-09-02 00:00:00	39.82
2014-09-03 00:00:00	39.76
2014-09-04 00:00:00	39.72
2014-09-05 00:00:00	39.66
2014-09-06 00:00:00	39.62
2014-09-07 00:00:00	39.56
2014-09-08 00:00:00	39.52
2014-09-09 00:00:00	39.46
2014-09-10 00:00:00	39.42
2014-09-11 00:00:00	39.4
2014-09-12 00:00:00	39.38
2014-09-13 00:00:00	39.34
2014-09-14 00:00:00	39.32
2014-09-15 00:00:00	39.3
2014-09-16 00:00:00	39.26
2014-09-17 00:00:00	39.18
2014-09-18 00:00:00	39.12
2014-09-19 00:00:00	39.04
2014-09-20 00:00:00	38.98
2014-09-21 00:00:00	38.9
2014-09-22 00:00:00	38.84
2014-09-23 00:00:00	38.76
2014-09-24 00:00:00	38.7
2014-09-25 00:00:00	38.62
2014-09-26 00:00:00	38.54
2014-09-27 00:00:00	38.48
2014-09-28 00:00:00	38.4
2014-09-29 00:00:00	38.32
2014-09-30 00:00:00	38.24
2014-10-01 00:00:00	38.16
2014-10-02 00:00:00	38.12
2014-10-03 00:00:00	38.1
2014-10-04 00:00:00	38.08
2014-10-05 00:00:00	38.04
2014-10-06 00:00:00	38
2014-10-07 00:00:00	37.96
2014-10-08 00:00:00	37.92
2014-10-09 00:00:00	37.86
2014-10-10 00:00:00	37.82
2014-10-11 00:00:00	37.74
2014-10-12 00:00:00	37.7
2014-10-13 00:00:00	37.64
2014-10-14 00:00:00	37.56
2014-10-15 00:00:00	37.56
2014-10-16 00:00:00	37.58
2014-10-17 00:00:00	37.56
2014-10-18 00:00:00	37.54
2014-10-19 00:00:00	37.56
2014-10-20 00:00:00	37.58
2014-10-21 00:00:00	37.58
2014-10-22 00:00:00	37.58
2014-10-23 00:00:00	37.56
2014-10-24 00:00:00	37.52
2014-10-25 00:00:00	37.5
2014-10-26 00:00:00	37.48
2014-10-27 00:00:00	37.48
2014-10-28 00:00:00	37.48
2014-10-29 00:00:00	37.5
2014-10-30 00:00:00	37.48
2014-10-31 00:00:00	37.48
2014-11-01 00:00:00	37.42
2014-11-02 00:00:00	37.42
2014-11-03 00:00:00	37.42
2014-11-04 00:00:00	37.44
2014-11-05 00:00:00	37.44
2014-11-06 00:00:00	37.4
2014-11-07 00:00:00	37.32
2014-11-08 00:00:00	37.24
2014-11-09 00:00:00	37.16
2014-11-10 00:00:00	37.12
2014-11-11 00:00:00	37.06
2014-11-12 00:00:00	37
2014-11-13 00:00:00	36.94
2014-11-14 00:00:00	36.86
2014-11-15 00:00:00	36.8
2014-11-16 00:00:00	36.8
2014-11-17 00:00:00	36.8
2014-11-18 00:00:00	36.8
2014-11-19 00:00:00	36.68
2014-11-20 00:00:00	36.6
2014-11-21 00:00:00	36.52
2014-11-22 00:00:00	36.46
2014-11-23 00:00:00	36.42
2014-11-24 00:00:00	36.36
2014-11-25 00:00:00	36.32
2014-11-26 00:00:00	36.3
2014-11-27 00:00:00	36.28
2014-11-28 00:00:00	36.24
2014-11-29 00:00:00	36.18
2014-11-30 00:00:00	36.14
2014-12-01 00:00:00	36.1
2014-12-02 00:00:00	36.04
2014-12-03 00:00:00	35.98
2014-12-04 00:00:00	35.94
2014-12-05 00:00:00	35.86
2014-12-06 00:00:00	35.8
2014-12-07 00:00:00	35.76
2014-12-08 00:00:00	35.72
2014-12-09 00:00:00	35.66
2014-12-10 00:00:00	35.52
2014-12-11 00:00:00	35.44
2014-12-12 00:00:00	35.36
2014-12-13 00:00:00	35.3
2014-12-14 00:00:00	35.26
2014-12-15 00:00:00	35.18
2014-12-16 00:00:00	35.08
2014-12-17 00:00:00	35.02
2014-12-18 00:00:00	34.98
2014-12-19 00:00:00	34.84
2014-12-20 00:00:00	34.8
2014-12-21 00:00:00	34.78
2014-12-22 00:00:00	34.76
2014-12-23 00:00:00	34.72
2014-12-24 00:00:00	34.64
2014-12-25 00:00:00	34.6
2014-12-26 00:00:00	34.64
2014-12-27 00:00:00	34.68
2014-12-28 00:00:00	34.72
2014-12-29 00:00:00	34.7
2014-12-30 00:00:00	34.68
2014-12-31 00:00:00	34.66
2015-01-01 00:00:00	34.56
2015-01-02 00:00:00	34.46
2015-01-03 00:00:00	34.4
2015-01-04 00:00:00	34.3
2015-01-05 00:00:00	34.18
2015-01-06 00:00:00	34.1
2015-01-07 00:00:00	34.02
2015-01-08 00:00:00	33.94
2015-01-09 00:00:00	33.86
2015-01-10 00:00:00	33.86
2015-01-11 00:00:00	33.9
2015-01-12 00:00:00	33.96
2015-01-13 00:00:00	33.98
2015-01-14 00:00:00	34.02
2015-01-15 00:00:00	34.04
2015-01-16 00:00:00	34.06
2015-01-17 00:00:00	34.08
2015-01-18 00:00:00	34.16
2015-01-19 00:00:00	34.2
2015-01-20 00:00:00	34.18
2015-01-21 00:00:00	34.18
2015-01-22 00:00:00	34.14
2015-01-23 00:00:00	34.12
2015-01-24 00:00:00	34.04
2015-01-25 00:00:00	33.96
2015-01-26 00:00:00	33.92
2015-01-27 00:00:00	33.84
2015-01-28 00:00:00	33.78
2015-01-29 00:00:00	33.8
2015-01-30 00:00:00	33.78
2015-01-31 00:00:00	33.78
2015-02-01 00:00:00	33.8
2015-02-02 00:00:00	33.82
2015-02-03 00:00:00	33.8
2015-02-04 00:00:00	33.72
2015-02-05 00:00:00	33.64
2015-02-06 00:00:00	33.54
2015-02-07 00:00:00	33.46
2015-02-08 00:00:00	33.32
2015-02-09 00:00:00	33.18
2015-02-10 00:00:00	33.06
2015-02-11 00:00:00	32.9
2015-02-12 00:00:00	32.76
2015-02-13 00:00:00	32.66
2015-02-14 00:00:00	32.56
2015-02-15 00:00:00	32.42
2015-02-16 00:00:00	32.3
2015-02-17 00:00:00	32.2
2015-02-18 00:00:00	32.1
2015-02-19 00:00:00	32.04
2015-02-20 00:00:00	32
2015-02-21 00:00:00	31.94
2015-02-22 00:00:00	31.78
2015-02-23 00:00:00	31.62
2015-02-24 00:00:00	31.48
2015-02-25 00:00:00	31.38
2015-02-26 00:00:00	31.32
2015-02-27 00:00:00	31.26
2015-02-28 00:00:00	31.16
2015-03-01 00:00:00	31.12
2015-03-02 00:00:00	31.14
2015-03-03 00:00:00	31.1
2015-03-04 00:00:00	31.1
2015-03-05 00:00:00	30.88
2015-03-06 00:00:00	30.84
2015-03-07 00:00:00	30.8
2015-03-08 00:00:00	30.8
2015-03-09 00:00:00	30.8
2015-03-10 00:00:00	30.78
2015-03-11 00:00:00	30.7
2015-03-12 00:00:00	30.62
2015-03-13 00:00:00	30.6
2015-03-14 00:00:00	30.6
2015-03-15 00:00:00	30.62
2015-03-16 00:00:00	30.68
2015-03-17 00:00:00	30.7
2015-03-18 00:00:00	30.7
2015-03-19 00:00:00	30.68
2015-03-20 00:00:00	30.66
2015-03-21 00:00:00	30.64
2015-03-22 00:00:00	30.6
2015-03-23 00:00:00	30.6
2015-03-24 00:00:00	30.62
2015-03-25 00:00:00	30.54
2015-03-26 00:00:00	30.42
2015-03-27 00:00:00	30.32
2015-03-28 00:00:00	30.18
2015-03-29 00:00:00	30.04
2015-03-30 00:00:00	29.9
2015-03-31 00:00:00	29.76
2015-04-01 00:00:00	29.6
2015-04-02 00:00:00	29.4
2015-04-03 00:00:00	29.2
2015-04-04 00:00:00	29.04
2015-04-05 00:00:00	28.84
2015-04-06 00:00:00	28.64
2015-04-07 00:00:00	28.66
2015-04-08 00:00:00	28.66
2015-04-09 00:00:00	28.54
2015-04-10 00:00:00	28.42
2015-04-11 00:00:00	28.3
2015-04-12 00:00:00	28.18
2015-04-13 00:00:00	28.06
2015-04-14 00:00:00	27.94
2015-04-15 00:00:00	27.82
2015-04-16 00:00:00	27.7
2015-04-17 00:00:00	27.58
2015-04-18 00:00:00	27.46
2015-04-19 00:00:00	27.4
2015-04-20 00:00:00	27.34
2015-04-21 00:00:00	27.3
2015-04-22 00:00:00	27.2
2015-04-23 00:00:00	27.12
2015-04-24 00:00:00	27.02
2015-04-25 00:00:00	26.94
2015-04-26 00:00:00	26.88
2015-04-27 00:00:00	26.82
2015-04-28 00:00:00	26.74
2015-04-29 00:00:00	26.66
2015-04-30 00:00:00	26.58
2015-05-01 00:00:00	26.5
2015-05-02 00:00:00	26.4
2015-05-03 00:00:00	26.36
2015-05-04 00:00:00	26.28
2015-05-05 00:00:00	26.14
2015-05-06 00:00:00	26.14
2015-05-07 00:00:00	26.08
2015-05-08 00:00:00	26.06
2015-05-09 00:00:00	25.98
2015-05-10 00:00:00	26.08
2015-05-11 00:00:00	26.24
2015-05-12 00:00:00	26.26
2015-05-13 00:00:00	26.3
2015-05-14 00:00:00	26.34
2015-05-15 00:00:00	26.26
2015-05-16 00:00:00	26.18
2015-05-17 00:00:00	26.1
2015-05-18 00:00:00	26.02
2015-05-19 00:00:00	26
2015-05-20 00:00:00	26.04
2015-05-21 00:00:00	26.04
2015-05-22 00:00:00	25.98
2015-05-23 00:00:00	25.92
2015-05-24 00:00:00	25.9
2015-05-25 00:00:00	25.78
2015-05-26 00:00:00	25.66
2015-05-27 00:00:00	25.54
2015-05-28 00:00:00	25.42
2015-05-29 00:00:00	25.32
2015-05-30 00:00:00	25.18
2015-05-31 00:00:00	25.22
2015-06-01 00:00:00	25.2
2015-06-02 00:00:00	25.2
2015-06-03 00:00:00	25.08
2015-06-04 00:00:00	24.96
2015-06-05 00:00:00	24.9
2015-06-06 00:00:00	24.88
2015-06-07 00:00:00	24.82
2015-06-08 00:00:00	24.9
2015-06-09 00:00:00	24.98
2015-06-10 00:00:00	24.98
2015-06-11 00:00:00	24.94
2015-06-12 00:00:00	25
2015-06-13 00:00:00	24.96
2015-06-14 00:00:00	24.92
2015-06-15 00:00:00	24.98
2015-06-16 00:00:00	24.96
2015-06-17 00:00:00	24.9
2015-06-18 00:00:00	24.82
2015-06-19 00:00:00	24.86
2015-06-20 00:00:00	24.88
2015-06-21 00:00:00	24.86
2015-06-22 00:00:00	24.96
2015-06-23 00:00:00	25.12
2015-06-24 00:00:00	25.26
2015-06-25 00:00:00	25.28
2015-06-26 00:00:00	25.28
