datetime,Air_Temperature_celsius,Precipitation_millimeterPerDay,Potential_Evapotranspiration_ERA5_millimeterPerDay,Potential_Evapotranspiration_HS_millimeterPerDay
1997-08-12 00:00:00,10.573,0.53794,1.3922,0.98266
1997-08-13 00:00:00,10.621,0.59473,1.2982,1.2986
1997-08-14 00:00:00,9.9495,0.58312,1.4136,1.4602
1997-08-15 00:00:00,13.328,0,3.1034,1.5448
1997-08-16 00:00:00,11.138,2.3979,2.1234,1.712
1997-08-17 00:00:00,8.7433,0.68179,1.9261,1.6222
1997-08-18 00:00:00,7.4739,0.0069626,1.7563,1.5677
1997-08-19 00:00:00,7.6677,0.4336,1.2723,1.4968
1997-08-20 00:00:00,7.0808,0.30668,1.4237,1.7223
1997-08-21 00:00:00,7.5366,0,2.0264,1.7091
1997-08-22 00:00:00,10.195,2.4389,2.3084,1.553
1997-08-23 00:00:00,6.1181,3.8057,1.1479,1.2745
1997-08-24 00:00:00,6.2934,0.43807,1.7395,1.4608
1997-08-25 00:00:00,8.7097,1.4265,1.3697,1.1429
1997-08-26 00:00:00,9.1552,0.3353,1.5332,1.3723
1997-08-27 00:00:00,8.3024,0.67215,1.351,1.7629
1997-08-28 00:00:00,12.365,0.010604,2.5624,1.9077
1997-08-29 00:00:00,13.295,7.9222,1.8246,1.7056
1997-08-30 00:00:00,12.864,2.6734,1.8584,1.7135
1997-08-31 00:00:00,11.36,3.7443,0.95729,1.6287
1997-09-01 00:00:00,11.419,23.502,0.30939,0.84343
1997-09-02 00:00:00,11.142,1.6416,1.314,1.7652
1997-09-03 00:00:00,10.098,0.4483,2.0203,1.9249
1997-09-04 00:00:00,10.628,3.7567,1.8283,1.822
1997-09-05 00:00:00,10.034,0.61392,1.9209,1.8749
1997-09-06 00:00:00,13.049,5.28,1.6689,1.2405
1997-09-07 00:00:00,10.679,14.65,1.6639,1.3524
1997-09-08 00:00:00,11.157,0.72814,1.8275,1.8046
1997-09-09 00:00:00,11.301,0.0039281,2.3926,2.4063
1997-09-10 00:00:00,12.274,0.0044674,2.6702,2.7768
1997-09-11 00:00:00,9.0507,0,2.5562,2.4216
1997-09-12 00:00:00,12.731,0.020676,3.0024,2.2456
1997-09-13 00:00:00,12.668,11.969,1.4152,1.7938
1997-09-14 00:00:00,11.99,4.0523,0.45055,1.4548
1997-09-15 00:00:00,11.047,0.84269,2.1316,2.3057
1997-09-16 00:00:00,11.109,0.48642,2.4288,2.2953
1997-09-17 00:00:00,12.455,4.3594,2.7928,2.3339
1997-09-18 00:00:00,13.733,13.301,2.7617,2.2324
1997-09-19 00:00:00,12.49,1.2253,1.0771,2.2317
1997-09-20 00:00:00,12.235,0.20855,2.1413,2.1911
1997-09-21 00:00:00,11.168,0.54017,2.1044,2.4894
1997-09-22 00:00:00,12.153,0.034164,2.8336,2.6217
1997-09-23 00:00:00,11.861,0,3.6709,2.8225
1997-09-24 00:00:00,13.998,0,3.7995,2.8127
1997-09-25 00:00:00,13.334,4.0615,2.3246,1.9631
1997-09-26 00:00:00,12.502,0.9852,2.5477,2.5222
1997-09-27 00:00:00,11.51,2.7849,2.514,2.4497
1997-09-28 00:00:00,10.284,0.014235,3.0038,2.8246
1997-09-29 00:00:00,11.538,0,3.5114,2.9786
1997-09-30 00:00:00,15.961,0.30183,4.3746,3.1517
1997-10-01 00:00:00,17.25,0.016497,4.8788,4.1775
1997-10-02 00:00:00,11.923,0.56338,2.3795,2.5879
1997-10-03 00:00:00,9.3524,3.6801e-05,3.1948,2.8146
1997-10-04 00:00:00,11.098,0,3.4513,2.9975
1997-10-05 00:00:00,11.764,2.1746,3.094,2.9768
1997-10-06 00:00:00,10.548,0.15918,2.1284,2.5116
1997-10-07 00:00:00,12.766,0.47063,3.1806,3.2201
1997-10-08 00:00:00,13.324,0.011457,3.7516,3.9153
1997-10-09 00:00:00,23.821,0,7.0329,4.0857
1997-10-10 00:00:00,18.022,0.016407,5.7043,4.4768
1997-10-11 00:00:00,13.419,0.32725,3.9829,2.8559
1997-10-12 00:00:00,12.395,0.48324,3.134,2.5619
1997-10-13 00:00:00,13.611,1.4709,2.607,2.8735
1997-10-14 00:00:00,11.314,0.82186,3.3866,2.8834
1997-10-15 00:00:00,11.847,0.36005,2.991,2.508
1997-10-16 00:00:00,10.447,0.61243,2.7494,3.0402
1997-10-17 00:00:00,10.043,0.00035025,3.0514,2.8531
1997-10-18 00:00:00,9.8977,0,3.9904,3.1803
1997-10-19 00:00:00,10.579,0.085807,3.049,2.541
1997-10-20 00:00:00,11.589,0.069809,3.2354,3.2604
1997-10-21 00:00:00,12.747,0,4.0555,3.713
1997-10-22 00:00:00,14.711,0,4.6929,4.0823
1997-10-23 00:00:00,18.484,0,5.6761,4.8443
1997-10-24 00:00:00,21.854,0,7.2854,5.193
1997-10-25 00:00:00,25.491,0,8.5034,5.1627
1997-10-26 00:00:00,16.532,0.024246,5.0115,3.5883
1997-10-27 00:00:00,15.39,0.00038705,4.7855,4.1467
1997-10-28 00:00:00,18.151,5.538,5.4491,4.6143
1997-10-29 00:00:00,17.181,1.8034,4.4385,4.1914
1997-10-30 00:00:00,10.505,54,1.2584,3.1389
1997-10-31 00:00:00,9.6919,16.569,0.73026,1.7805
1997-11-01 00:00:00,12.845,0.43655,3.2489,2.476
1997-11-02 00:00:00,12.268,0.82025,2.9019,3.2111
1997-11-03 00:00:00,11.798,0.21531,3.6205,3.6352
1997-11-04 00:00:00,13.03,0,4.5112,3.7055
1997-11-05 00:00:00,18.736,0,5.6712,4.5396
1997-11-06 00:00:00,21.807,0,6.4474,5.7078
1997-11-07 00:00:00,19.336,0.07456,5.4012,5.3982
1997-11-08 00:00:00,18.09,3.6801e-05,5.8054,3.9279
1997-11-09 00:00:00,22.337,0.7106,5.7506,5.0523
1997-11-10 00:00:00,17.041,0.21159,4.8166,4.5084
1997-11-11 00:00:00,14.329,1.8218,2.8396,3.2389
1997-11-12 00:00:00,13.818,0.0023185,4.7321,3.8884
1997-11-13 00:00:00,16.13,9.9941,2.4915,4.1829
1997-11-14 00:00:00,12.232,1.1885,2.348,2.9378
1997-11-15 00:00:00,11.573,0.016544,2.8965,3.3192
1997-11-16 00:00:00,11.82,1.1051,4.1135,3.4522
1997-11-17 00:00:00,12.014,0.31543,3.5664,3.0144
1997-11-18 00:00:00,13.583,0.45894,3.4305,2.6504
1997-11-19 00:00:00,13.545,0.00071762,4.6199,4.1231
1997-11-20 00:00:00,20.404,0,7.0117,5.2867
1997-11-21 00:00:00,25.819,0,8.9165,5.8965
1997-11-22 00:00:00,23.907,0,10.356,7.5255
1997-11-23 00:00:00,18.037,0,6.6023,5.1734
1997-11-24 00:00:00,23.419,0,7.1614,6.116
1997-11-25 00:00:00,32.143,0,10.815,6.9371
1997-11-26 00:00:00,23.762,0.01497,7.2445,6.3163
1997-11-27 00:00:00,18.145,0.0008674,7.0059,5.4803
1997-11-28 00:00:00,19.878,0.072416,6.9413,4.2668
1997-11-29 00:00:00,17.071,1.7784,5.0586,4.5385
1997-11-30 00:00:00,16.579,3.6801e-05,5.712,4.66
1997-12-01 00:00:00,18.305,0.027476,6.1816,4.361
1997-12-02 00:00:00,15.956,0.00070052,6.0822,4.6529
1997-12-03 00:00:00,16.439,0,6.3687,4.8265
1997-12-04 00:00:00,20.763,0.7414,6.2088,5.7512
1997-12-05 00:00:00,17.966,1.3566,5.1338,4.714
1997-12-06 00:00:00,16.161,1.8901,3.1279,3.6559
1997-12-07 00:00:00,18.934,0.27725,5.9952,4.5105
1997-12-08 00:00:00,16.273,1.6391,3.8826,3.6756
1997-12-09 00:00:00,15.276,0,5.3289,4.411
1997-12-10 00:00:00,17.883,0,6.4406,5.1564
1997-12-11 00:00:00,20.428,0.003033,7.8766,6.7165
1997-12-12 00:00:00,20.905,1.5665,6.8336,5.3229
1997-12-13 00:00:00,18.845,0.20907,6.3308,5.8007
1997-12-14 00:00:00,15.663,0.26997,4.2667,3.3163
1997-12-15 00:00:00,15.91,0.0042575,4.8652,4.2287
1997-12-16 00:00:00,17.133,0.018082,6.3999,5.2181
1997-12-17 00:00:00,17.803,3.464,4.0915,4.6425
1997-12-18 00:00:00,14.287,2.4845,3.1408,3.7849
1997-12-19 00:00:00,16.017,0.0002208,5.64,4.6172
1997-12-20 00:00:00,21.918,0.072545,8.7208,6.555
1997-12-21 00:00:00,17.279,0.37712,5.4374,4.2638
1997-12-22 00:00:00,16.272,0.010501,4.6941,3.9048
1997-12-23 00:00:00,16.833,0.0016007,5.6516,4.3811
1997-12-24 00:00:00,19.592,0,6.681,5.3809
1997-12-25 00:00:00,19.118,0.06063,7.195,5.8312
1997-12-26 00:00:00,14.961,0,4.9322,4.2188
1997-12-27 00:00:00,16.008,0,6.2682,4.6225
1997-12-28 00:00:00,22.329,0,7.5048,6.0624
1997-12-29 00:00:00,20.583,0,7.9239,6.6687
1997-12-30 00:00:00,19.948,0,7.4121,6.5513
1997-12-31 00:00:00,21.384,0,7.694,6.5302
1998-01-01 00:00:00,24.787,0.037087,9.7353,8.0154
1998-01-02 00:00:00,16.128,0.14249,6.0789,4.8478
1998-01-03 00:00:00,15.963,0,6.3404,4.753
1998-01-04 00:00:00,17.068,0,6.5536,4.9615
1998-01-05 00:00:00,18.04,0.0068464,6.7145,4.6846
1998-01-06 00:00:00,18.724,1.5766,4.0929,4.7327
1998-01-07 00:00:00,17.107,4.3756e-05,5.4535,4.324
1998-01-08 00:00:00,19.998,0.050686,5.5875,4.9841
1998-01-09 00:00:00,22.842,0.1039,6.9852,6.1505
1998-01-10 00:00:00,22.078,0.92649,6.0552,5.4623
1998-01-11 00:00:00,24.753,0.3774,6.9725,5.6163
1998-01-12 00:00:00,25.502,8.8003,5.9656,5.3426
1998-01-13 00:00:00,27.226,4.3955,8.0188,5.0956
1998-01-14 00:00:00,21.503,0.00041611,7.6905,6.4602
1998-01-15 00:00:00,19.396,0,6.3875,4.6954
1998-01-16 00:00:00,27.754,0,8.6997,6.0083
1998-01-17 00:00:00,21.424,0,8.7323,7.7375
1998-01-18 00:00:00,15.453,0,5.6927,4.1612
1998-01-19 00:00:00,16.062,0,5.7227,4.5064
1998-01-20 00:00:00,16.499,0,5.7731,4.1527
1998-01-21 00:00:00,23.535,0,7.2236,5.4962
1998-01-22 00:00:00,17.309,0.27814,4.9112,5.4831
1998-01-23 00:00:00,15.457,0.37549,5.2884,4.4332
1998-01-24 00:00:00,15.425,5.3383,3.4728,3.6056
1998-01-25 00:00:00,16.598,0.0058254,5.5888,3.8366
1998-01-26 00:00:00,16.498,0,5.2321,4.8097
1998-01-27 00:00:00,18.993,0.12544,6.8718,5.1849
1998-01-28 00:00:00,14.45,0.0032193,4.1186,3.722
1998-01-29 00:00:00,16.37,0.0010714,5.0706,3.9594
1998-01-30 00:00:00,17.82,8.9433e-05,5.4729,4.86
1998-01-31 00:00:00,25.611,0.019976,7.9786,5.4446
1998-02-01 00:00:00,25.103,0.051156,10.317,7.1557
1998-02-02 00:00:00,18.095,0.71038,6.21,5.5461
1998-02-03 00:00:00,17.816,0,6.3718,4.9876
1998-02-04 00:00:00,21.111,0,7.3736,5.984
1998-02-05 00:00:00,18.67,0.68177,5.1049,4.65
1998-02-06 00:00:00,20.316,15.967,5.6795,4.726
1998-02-07 00:00:00,15.979,10.568,2.44,3.7683
1998-02-08 00:00:00,14.638,0.0051221,3.9885,3.522
1998-02-09 00:00:00,16.185,0,5.1996,4.0057
1998-02-10 00:00:00,19.415,0,5.9584,5.3296
1998-02-11 00:00:00,20.642,0,6.3533,5.1107
1998-02-12 00:00:00,18.371,0.0097783,5.9825,4.6727
1998-02-13 00:00:00,17.666,0,5.4419,4.4688
1998-02-14 00:00:00,18.637,0.002036,6.0209,4.7574
1998-02-15 00:00:00,15.318,7.221,3.7175,3.8795
1998-02-16 00:00:00,13.358,0.026849,4.6383,3.672
1998-02-17 00:00:00,17.618,0,5.8584,3.9793
1998-02-18 00:00:00,21.422,0.00050555,7.8986,5.8019
1998-02-19 00:00:00,18.345,0.063517,5.6255,3.9185
1998-02-20 00:00:00,15.397,0,4.7265,4.0336
1998-02-21 00:00:00,17.389,0,5.3601,4.1305
1998-02-22 00:00:00,17.129,0.00054364,5.0247,4.6115
1998-02-23 00:00:00,22.873,0,6.9871,4.92
1998-02-24 00:00:00,27.399,0,9.0159,6.7333
1998-02-25 00:00:00,29.534,0,8.7028,5.1283
1998-02-26 00:00:00,21.732,0.0070412,8.4092,6.5912
1998-02-27 00:00:00,15.22,0,5.3486,3.5092
1998-02-28 00:00:00,15.897,0,5.2225,3.501
1998-03-01 00:00:00,17.161,0,5.124,4.259
1998-03-02 00:00:00,20.876,0,6.1103,5.2576
1998-03-03 00:00:00,23.257,0.053906,7.3616,5.9677
1998-03-04 00:00:00,16.731,0.038735,4.1757,4.1834
1998-03-05 00:00:00,16.614,0.044566,4.8073,2.704
1998-03-06 00:00:00,15.726,0.012089,3.457,3.2602
1998-03-07 00:00:00,16.418,0,5.0374,3.4667
1998-03-08 00:00:00,17.582,0,5.6561,4.1389
1998-03-09 00:00:00,21.498,0,6.1448,4.7897
1998-03-10 00:00:00,26.15,0,7.6806,5.0666
1998-03-11 00:00:00,29.057,0,9.0223,5.5482
1998-03-12 00:00:00,23.097,0.07905,4.1628,3.9473
1998-03-13 00:00:00,16.784,3.229,1.4463,2.9039
1998-03-14 00:00:00,15.631,0.14144,2.8846,2.8624
1998-03-15 00:00:00,14.053,0,3.5653,3.0176
1998-03-16 00:00:00,15.56,0.0015928,3.7559,3.3544
1998-03-17 00:00:00,16.491,0.00012726,4.147,3.5469
1998-03-18 00:00:00,16.664,0,4.1079,3.8117
1998-03-19 00:00:00,20.839,0,5.3773,4.1903
1998-03-20 00:00:00,22.911,0,6.7002,4.8226
1998-03-21 00:00:00,28.221,0,8.0804,4.3985
1998-03-22 00:00:00,21.135,6.5289,5.3646,3.7742
1998-03-23 00:00:00,14.235,1.3717,2.4128,2.6797
1998-03-24 00:00:00,13.833,0.0079228,2.977,2.233
1998-03-25 00:00:00,15.412,0.029972,2.9987,2.6579
1998-03-26 00:00:00,15.994,0,3.5852,2.9004
1998-03-27 00:00:00,16.752,0.027388,3.7498,3.048
1998-03-28 00:00:00,14.75,0.97209,2.3711,2.4312
1998-03-29 00:00:00,14.673,0.031354,2.6397,2.5017
1998-03-30 00:00:00,15.686,0.23668,2.5962,2.5508
1998-03-31 00:00:00,14.299,0.68453,2.7258,2.4222
1998-04-01 00:00:00,12.51,0,2.828,2.3074
1998-04-02 00:00:00,12.572,0,3.4255,2.602
1998-04-03 00:00:00,12.899,0,3.1117,2.8097
1998-04-04 00:00:00,14.125,0.00096389,3.5847,3.2621
1998-04-05 00:00:00,15.09,0,3.905,3.2291
1998-04-06 00:00:00,20.055,0,4.7907,3.4926
1998-04-07 00:00:00,22.024,0.045665,6.0225,3.6895
1998-04-08 00:00:00,13.024,1.6194,1.5137,2.0639
1998-04-09 00:00:00,12.066,0.010189,2.1927,1.9741
1998-04-10 00:00:00,13.676,0.2009,2.5811,2.0973
1998-04-11 00:00:00,13.94,13.396,1.0896,1.5229
1998-04-12 00:00:00,14.333,7.6264,1.6492,2.0639
1998-04-13 00:00:00,12.456,0.027096,2.9623,1.7212
1998-04-14 00:00:00,11.693,0.020797,2.0001,1.8509
1998-04-15 00:00:00,12.47,0,2.6183,2.1955
1998-04-16 00:00:00,12.631,0,2.7637,2.3683
1998-04-17 00:00:00,12.196,0,2.9248,2.1742
1998-04-18 00:00:00,17.233,1.4474,3.3799,2.2699
1998-04-19 00:00:00,16.21,17.488,0.53579,1.1479
1998-04-20 00:00:00,15.882,1.5048,1.639,1.6615
1998-04-21 00:00:00,12.269,0.90648,1.7402,1.6825
1998-04-22 00:00:00,11.722,0.10241,1.9564,1.8532
1998-04-23 00:00:00,12.688,0,2.1042,1.8845
1998-04-24 00:00:00,14.075,8.9623,3.1282,2.1687
1998-04-25 00:00:00,11.416,0.51633,2.5274,1.1085
1998-04-26 00:00:00,11.355,0.017867,1.6783,1.3988
1998-04-27 00:00:00,11.728,0.40064,1.9702,1.4147
1998-04-28 00:00:00,15.529,1.8183,2.4804,1.63
1998-04-29 00:00:00,14.626,0.48538,1.8512,1.8108
1998-04-30 00:00:00,12.153,0.53412,1.6699,1.6821
1998-05-01 00:00:00,10.229,0,2.1724,1.6234
1998-05-02 00:00:00,11.001,0.0012165,2.1842,1.5685
1998-05-03 00:00:00,11.581,0.0074615,1.7459,1.5708
1998-05-04 00:00:00,11.691,0.71701,1.4004,1.7478
1998-05-05 00:00:00,11.012,0.094803,1.5728,1.7954
1998-05-06 00:00:00,11.7,0.52179,1.3489,1.7106
1998-05-07 00:00:00,8.4436,1.1244,0.91017,1.3046
1998-05-08 00:00:00,9.5924,0.61111,1.5938,1.4599
1998-05-09 00:00:00,10.539,0.062506,1.7089,1.5343
1998-05-10 00:00:00,15.432,0.29542,2.6539,1.1523
1998-05-11 00:00:00,14.304,3.6332,1.2443,1.4431
1998-05-12 00:00:00,15.853,0.15405,2.202,1.6835
1998-05-13 00:00:00,17.023,0.02591,3.3083,1.8575
1998-05-14 00:00:00,16.021,0.30908,2.6494,1.9614
1998-05-15 00:00:00,15.733,0.096535,1.8478,1.847
1998-05-16 00:00:00,15.513,0,1.6847,1.6494
1998-05-17 00:00:00,14.754,0.018379,1.6508,1.7872
1998-05-18 00:00:00,16.22,0.25923,2.2253,1.7469
1998-05-19 00:00:00,11.628,5.4392,0.65061,1.3388
1998-05-20 00:00:00,7.9233,0,1.6135,1.4418
1998-05-21 00:00:00,12.908,6.2106,2.1344,1.3973
1998-05-22 00:00:00,12.156,12.119,0.72533,1.2445
1998-05-23 00:00:00,11.72,0.39094,1.925,0.74712
1998-05-24 00:00:00,11.238,0.415,1.2832,0.95886
1998-05-25 00:00:00,8.3934,0.016594,1.2133,1.3997
1998-05-26 00:00:00,11.894,0,1.9783,1.2357
1998-05-27 00:00:00,13.168,0,2.2211,1.2863
1998-05-28 00:00:00,14.583,0,2.4392,1.3919
1998-05-29 00:00:00,14.068,0,1.9467,1.364
1998-05-30 00:00:00,12.309,0,1.3526,1.2744
1998-05-31 00:00:00,10.884,0,1.0488,1.4527
1998-06-01 00:00:00,11.383,0.00041611,1.1632,1.4597
1998-06-02 00:00:00,12.932,0.53945,1.1586,1.1678
1998-06-03 00:00:00,15.846,0.3981,2.1095,1.6069
1998-06-04 00:00:00,15.24,0.48925,1.5173,1.1473
1998-06-05 00:00:00,15.803,13.329,2.4146,1.7765
1998-06-06 00:00:00,8.6641,6.1118,0.90141,0.98387
1998-06-07 00:00:00,8.5114,0.051105,1.3793,1.0965
1998-06-08 00:00:00,6.7251,0,1.3569,0.96102
1998-06-09 00:00:00,8.6115,0,1.3858,1.0474
1998-06-10 00:00:00,13.452,0.088784,2.2551,1.1352
1998-06-11 00:00:00,11.893,15.104,1.7287,0.96765
1998-06-12 00:00:00,11.353,0.82717,1.5514,0.99339
1998-06-13 00:00:00,11.577,0.71791,0.86784,0.79319
1998-06-14 00:00:00,10.524,1.7341,0.85807,1.0218
1998-06-15 00:00:00,9.1889,1.0321,1.1163,1.1134
1998-06-16 00:00:00,7.5392,0.0018111,0.97652,1.1095
1998-06-17 00:00:00,6.0571,0,1.3139,1.1418
1998-06-18 00:00:00,9.1492,0,1.6374,1.0606
1998-06-19 00:00:00,11.172,4.1454,1.7585,0.79611
1998-06-20 00:00:00,11.574,11.59,1.11,0.94145
1998-06-21 00:00:00,7.3315,4.0984,0.70167,1.0181
1998-06-22 00:00:00,7.1091,1.1399,1.1671,0.79994
1998-06-23 00:00:00,8.8905,1.7801,1.1219,0.7374
1998-06-24 00:00:00,8.7642,0.41845,0.96181,0.91211
1998-06-25 00:00:00,8.2518,0.1197,1.0248,0.99006
1998-06-26 00:00:00,8.4254,0,1.4021,1.0394
1998-06-27 00:00:00,11.051,1.4915,1.6194,1.0177
1998-06-28 00:00:00,8.1731,2.7548,0.656,1.0418
1998-06-29 00:00:00,7.2331,4.3522,0.2759,0.97347
1998-06-30 00:00:00,7.3512,0.24443,1.104,0.94329
1998-07-01 00:00:00,7.5706,0.13182,0.96938,1.0246
1998-07-02 00:00:00,7.6285,0.020563,1.0146,0.97678
1998-07-03 00:00:00,9.2889,0,1.1456,0.93832
1998-07-04 00:00:00,13.054,0.088987,1.3773,0.94858
1998-07-05 00:00:00,10.903,10.51,0.6768,1.1204
1998-07-06 00:00:00,9.7989,0.56943,0.97719,0.89409
1998-07-07 00:00:00,10.549,1.4927,1.6756,1.0065
1998-07-08 00:00:00,8.6538,4.7848,0.95243,0.76278
1998-07-09 00:00:00,7.8081,0.26983,1.2065,0.95945
1998-07-10 00:00:00,7.5815,0.42631,1.0366,0.95609
1998-07-11 00:00:00,5.9855,0.12103,1.0543,1.0361
1998-07-12 00:00:00,5.539,0.0011428,1.1693,0.9935
1998-07-13 00:00:00,6.4554,0,1.3457,1.2586
1998-07-14 00:00:00,8.0262,0.0027037,1.3047,1.2609
1998-07-15 00:00:00,8.0667,0.00099563,1.202,1.2449
1998-07-16 00:00:00,9.6207,0.13418,1.5475,1.0618
1998-07-17 00:00:00,9.5489,0.10809,1.3239,1.3194
1998-07-18 00:00:00,8.9053,0.037443,1.1597,1.3733
1998-07-19 00:00:00,9.9974,1.8397,1.1743,1.1799
1998-07-20 00:00:00,9.7044,1.3656,0.87124,1.102
1998-07-21 00:00:00,8.0542,2.0284,0.74908,1.1983
1998-07-22 00:00:00,8.0826,0.27826,1.1911,1.2371
1998-07-23 00:00:00,8.491,0.0030101,1.0903,1.2611
1998-07-24 00:00:00,6.8529,0.015139,0.86907,1.2329
1998-07-25 00:00:00,8.7648,0.20459,1.0467,1.1651
1998-07-26 00:00:00,9.8752,0.82771,0.89038,0.86042
1998-07-27 00:00:00,7.5095,21.316,0.48891,1.1156
1998-07-28 00:00:00,5.8495,4.4455,0.90603,0.67136
1998-07-29 00:00:00,6.774,1.2433,1.3663,0.93903
1998-07-30 00:00:00,6.4905,2.7687,1.0593,1.14
1998-07-31 00:00:00,8.4019,0.056377,1.2945,1.1771
1998-08-01 00:00:00,10.539,1.9484,1.7604,0.94582
1998-08-02 00:00:00,9.5724,1.8496,0.30933,0.75249
1998-08-03 00:00:00,11.638,0.81937,1.4716,1.1902
1998-08-04 00:00:00,9.8028,0.067628,1.4692,1.5471
1998-08-05 00:00:00,9.9951,0.12432,1.3612,1.3835
1998-08-06 00:00:00,10.929,6.5241,1.1208,1.2989
1998-08-07 00:00:00,10.473,0.49565,1.1722,1.6239
1998-08-08 00:00:00,11.145,0.78732,1.0672,1.4268
1998-08-09 00:00:00,10.799,0.011471,1.0169,1.5607
1998-08-10 00:00:00,12.11,0,2.0219,1.6904
1998-08-11 00:00:00,12.811,0.7704,0.9569,0.97553
1998-08-12 00:00:00,12.304,1.7436,1.0277,1.173
1998-08-13 00:00:00,11.831,0.91792,1.0868,1.2649
1998-08-14 00:00:00,10.239,0.14505,1.5193,1.3488
1998-08-15 00:00:00,8.4231,0.00064994,2.0822,1.6189
1998-08-16 00:00:00,8.8807,0.0070914,1.7422,1.5402
1998-08-17 00:00:00,9.6193,0.1111,1.4117,1.4099
1998-08-18 00:00:00,10.731,0.062089,2.1147,1.6811
1998-08-19 00:00:00,13.826,0.76808,2.5454,1.6579
1998-08-20 00:00:00,11.885,16.056,0.71109,1.1079
1998-08-21 00:00:00,12.124,2.9906,1.6663,1.4542
1998-08-22 00:00:00,9.1714,4.8087,2.0781,1.4551
1998-08-23 00:00:00,7.6816,0.65507,1.6028,1.7788
1998-08-24 00:00:00,11.851,2.0437,2.7791,1.7523
1998-08-25 00:00:00,9.2202,5.8846,0.99388,1.4631
1998-08-26 00:00:00,10.069,0,2.0213,2.029
1998-08-27 00:00:00,11.227,0,2.5938,2.3318
1998-08-28 00:00:00,11.012,0,2.4523,2.5571
1998-08-29 00:00:00,11.901,0,2.6283,2.5181
1998-08-30 00:00:00,12.004,0,2.5828,2.4717
1998-08-31 00:00:00,14.217,0,3.0495,2.6257
1998-09-01 00:00:00,12.145,0.0044384,2.5017,2.3291
1998-09-02 00:00:00,18.057,3.4548,3.1809,2.7658
1998-09-03 00:00:00,12.813,0.0079092,2.7503,2.7009
1998-09-04 00:00:00,11.603,1.9055,2.2944,2.145
1998-09-05 00:00:00,10.044,0.75153,2.3645,1.5867
1998-09-06 00:00:00,10.451,0.41761,1.742,1.6587
1998-09-07 00:00:00,9.931,0.0035104,2.0873,2.1077
1998-09-08 00:00:00,10.183,0,2.5759,2.2749
1998-09-09 00:00:00,12.199,0,2.7643,2.3357
1998-09-10 00:00:00,14.914,0.99407,1.9979,2.2366
1998-09-11 00:00:00,14.05,12.009,2.1989,2.6812
1998-09-12 00:00:00,11.13,1.3248,1.8818,1.7671
1998-09-13 00:00:00,9.8246,0.60958,1.6009,2.0361
1998-09-14 00:00:00,10.888,3.0843,2.0529,1.7473
1998-09-15 00:00:00,10.976,1.1567,2.4691,1.6648
1998-09-16 00:00:00,11.213,0.30759,1.9083,2.0959
1998-09-17 00:00:00,15.848,0,3.9461,2.717
1998-09-18 00:00:00,14.629,0.89275,3.3087,3.0219
1998-09-19 00:00:00,10.092,0.29712,2.3674,2.5713
1998-09-20 00:00:00,11.658,0,3.2922,2.7652
1998-09-21 00:00:00,18.136,2.2693,3.9896,2.2498
1998-09-22 00:00:00,15.247,19.448,1.5906,3.2747
1998-09-23 00:00:00,8.8512,4.1915,2.2078,2.2269
1998-09-24 00:00:00,8.8336,0.012252,2.4107,2.188
1998-09-25 00:00:00,12.775,0,3.1624,2.4812
1998-09-26 00:00:00,13.403,0.48239,3.3027,3.2169
1998-09-27 00:00:00,18.152,2.4944,4.4733,3.3797
1998-09-28 00:00:00,17.533,0,5.0758,4.2479
1998-09-29 00:00:00,13.816,0,4.0134,3.4428
1998-09-30 00:00:00,20.22,0.063496,5.3829,3.9742
1998-10-01 00:00:00,17.575,3.8443,4.8594,4.1553
1998-10-02 00:00:00,14.385,2.8817,2.1699,3.0712
1998-10-03 00:00:00,12.143,0.0020466,3.2594,2.6571
1998-10-04 00:00:00,13.738,0,3.6998,3.003
1998-10-05 00:00:00,13.292,12.439,1.9295,3.3379
1998-10-06 00:00:00,10.39,1.2226,3.1019,1.8608
1998-10-07 00:00:00,10.04,0.12245,2.623,2.5797
1998-10-08 00:00:00,11.549,3.8678,2.8883,2.5393
1998-10-09 00:00:00,10.13,1.9974,2.6972,2.5991
1998-10-10 00:00:00,10.68,0.52092,2.6687,2.5286
1998-10-11 00:00:00,14.349,0.56725,2.9759,2.1941
1998-10-12 00:00:00,12.288,3.6224,2.9501,3.1397
1998-10-13 00:00:00,10.428,0.00025836,3.2649,3.2369
1998-10-14 00:00:00,16.478,0.84613,5.1862,4.5168
1998-10-15 00:00:00,12.901,0,4.3218,3.5816
1998-10-16 00:00:00,22.403,0.10122,6.3336,4.48
1998-10-17 00:00:00,19.588,0.24915,6.9069,6.1089
1998-10-18 00:00:00,11.672,2.2723,3.6829,2.8319
1998-10-19 00:00:00,9.563,5.3237,3.0278,2.4198
1998-10-20 00:00:00,11.4,0.40192,2.8308,2.2478
1998-10-21 00:00:00,10.719,1.2835,2.6128,3.1559
1998-10-22 00:00:00,13.503,0.041866,3.6816,3.5506
1998-10-23 00:00:00,17.033,0.00018414,5.8088,4.4429
1998-10-24 00:00:00,17.164,0,6.6238,5.4037
1998-10-25 00:00:00,14.491,0.40808,4.6466,3.2201
1998-10-26 00:00:00,9.7628,2.112,2.8915,3.0513
1998-10-27 00:00:00,8.9379,0.048815,3.6615,2.999
1998-10-28 00:00:00,12.382,0,4.223,3.4329
1998-10-29 00:00:00,15.221,0.053167,4.9818,4.1646
