,uas,vas,ps,tas,pr,rsds,rlds,hurs,cc
1984-05-22,-4.058845511920568,-2.3805068810268493,1001.3663880952105,18.581530746454852,0.0,313.8985446179497,313.0144912955747,44.673915187801526,0.6261031616127073
1984-05-23,-2.7477689999386485,-2.4277538646037593,998.1642200779175,18.35899173331964,0.46321128480510254,299.03058790071384,321.19936476459975,46.86847153519852,0.6395081333705295
1984-05-24,-1.8170318735963078,-0.9577728881356105,996.6966400945353,14.405034061804503,2.670816017198053,233.72688334430057,326.0822432900309,78.74287161769507,0.7217671076754342
1984-05-25,-2.70182968588496,-1.6981334133168502,992.3914378292734,13.001704132626402,2.33096745806392,125.57794964055633,331.96634926252864,80.86451515058644,0.8229024551813344
1984-05-26,-1.3773192893799822,-0.8676284537208281,993.3437505028479,12.69265546136069,3.8216428249425975,157.30337396157427,329.90933620838075,92.35533104179589,0.7981415457637246
1984-05-27,0.22084655590234653,-0.5798195346232893,999.0522384828713,14.384656854736953,2.282949824600502,238.4556628045767,337.77620563648236,75.3681425048448,0.7074710397220887
1984-05-28,-2.5375436785423435,-0.5217282771430152,1001.4962095333487,13.766009615080236,8.435820831899946,69.9613829817722,358.94689332188796,95.68399562469224,0.8485474247303447
1984-05-29,-2.207851596557681,-0.7241271963324466,1004.1286989613899,15.38700383845607,1.4372640335375775,239.6280452213559,336.90620134964,77.87599997349841,0.7101938862399917
1984-05-30,-2.283602701159824,-0.8198081287245572,1004.1236580480031,16.83364340812819,0.04764029262951235,289.83001784665794,326.8337846149806,61.08449409843058,0.6600978088752372
1984-05-31,-2.458915998509703,-0.28327001544704067,1007.6372445534711,17.190797850919903,0.4120090982676545,258.41532747086785,335.5732293050419,63.68158124819308,0.6918247771301492
1984-06-01,-4.106323164765905,-0.35685952714665947,1004.2339759496565,14.644220554915687,14.09264114835025,84.957718218981,350.4307105520677,86.62323035331858,0.8462616651805864
1984-06-02,-1.3062238245468516,2.191942861446768,1004.6031197558816,13.768229373484456,9.62221522590098,126.98344234608976,345.420523416493,86.33944779114789,0.8171212685477917
1984-06-03,-0.13474188484411884,1.7058249024780263,1010.0474607264216,13.999746361195763,0.06422810852595372,324.22633515393875,305.23673128775295,62.441272891414556,0.6483157220451116
1984-06-04,-3.737634070948183,-1.9251259001632297,1008.0674711570197,18.366780259698395,0.0,302.92464219357527,335.8235647460193,53.629541530730286,0.6359632177322234
1984-06-05,-3.4397974257843287,-2.51388661952657,1004.6964607551231,17.699895454735817,9.397645835678922,253.84194734367685,343.87289329453824,78.01001753744418,0.6934565138451041
1984-06-06,-3.7976345532846683,-3.663063402141586,1005.0345309393663,18.085403760749188,0.0,335.432806530329,319.6028521960952,52.10337243853296,0.613010526123974
1984-06-07,-1.5682119577653626,-3.723429486210068,999.3761082415723,19.143947628377333,0.0,349.2780149313163,311.4231825326633,40.87566142358978,0.6048919637171708
1984-06-08,-1.6689633316121424,-2.9381031232855723,997.0015552341839,16.3744195977101,0.0,296.08424964546293,318.84438516881426,44.29029807170841,0.6744933478361345
1984-06-09,-1.4203145704115714,-2.2734013957715673,999.7215444472546,12.126917554139187,0.5307957641222931,124.19288416149391,322.69242751471455,45.6662100692412,0.8413167377627475
1984-06-10,-1.1501289450908225,-2.8224603100005483,1004.5467238235844,9.859910848492639,1.390793479183658,205.11319600237192,299.0984817180999,47.093406077234064,0.7942158012725801
1984-06-11,1.1129881875215164,-0.03070181127773415,1012.7485382257865,11.523608835286971,0.0,324.74325609620183,286.2368415263694,42.76239809365974,0.6820489495687574
1984-06-12,2.6718656759129438,3.4191537753064294,1009.2340344889208,12.242241709658071,0.777557306215847,274.3785797601925,315.68201065409926,57.753987631800186,0.7082173216353539
1984-06-13,3.129163637609639,2.7997558383641454,996.3821895780379,12.832726275335723,6.555541991429627,208.55925051142947,325.921209954462,75.12936281841408,0.7674263279704775
1984-06-14,1.585974738564035,-2.5770737695872183,996.5557949076276,13.070522302555478,2.2871762090424,280.79008103553815,306.2150525487883,64.68414028043313,0.7126970954518872
1984-06-15,-0.6542514423490466,-3.5830091110251328,1004.3435952112708,15.235526472536675,0.12077001317309241,265.1809471873127,321.53632637211666,55.70884297490468,0.7133980884126
1984-06-16,-0.5808263916184885,0.04278030206282599,1006.8615575898475,14.707484186941645,1.295862312439604,183.59457973036103,334.6477530120887,69.92885913913473,0.7834750407822957
1984-06-17,0.6215936939384036,0.9088839397054783,1008.2609296610739,16.1206609651902,0.47253521205626126,242.83847495346077,340.09645400289406,64.20542249579529,0.7182423762892103
1984-06-18,1.6224713756089193,2.426286439322043,1009.7303945819875,17.285208452677352,0.0,315.5538510949584,330.8356338722863,62.78510021053318,0.6363649443221567
1984-06-19,4.276104516794238,0.29699530937258706,1008.2381106560543,18.92743897359722,0.0,327.99176164346085,335.1026437165393,55.4379672819776,0.6101254934498923
1984-06-20,3.5358536920711376,1.442025234901493,1003.473098503147,17.971356620329676,0.0,344.1154988154801,322.2541648338032,56.62205957480113,0.6047155665505454
1984-06-21,2.602072746119848,3.4726587649395286,992.8174036438315,13.202102365352038,13.772828666441377,86.64684571671685,326.00704980335814,82.10857539524828,0.8686889364423204
1984-06-22,3.4771373756026853,2.5052353280016733,990.1409979053168,11.709984399215045,1.7091957447946546,304.5005366064315,304.29614339543645,58.086544302305334,0.6879236719578508
1984-06-23,-1.3560980601876453,-3.242714387274913,985.0592362038003,10.838521486162012,16.96126561619016,75.90064325950402,334.3828874467139,86.21253784895659,0.8702954135891643
1984-06-24,0.7084446551079906,-8.000317139116348,988.145402013711,10.807930770789092,7.437948215059411,62.02328823527645,328.3214846341813,78.903683940592,0.8841140487526225
