dates;obs;ERA5;m_1;m_10;m_11;m_12;m_13;m_14;m_15;m_16;m_17;m_18;m_19;m_2;m_20;m_21;m_22;m_23;m_24;m_25;m_3;m_4;m_5;m_6;m_7;m_8;m_9
19-May-1998 12:00:00;NaN;5.69348;9.845065;8.992588;10.39153;9.658592;10.32203;11.66164;7.78878;8.978588;10.1133;10.31224;8.375583;7.15447;11.79583;9.248003;12.1677;10.89454;9.248003;7.660248;12.09234;7.14917;8.84269;12.00361;10.0565;8.052593;9.266077
20-May-1998 12:00:00;NaN;5.773257;9.883998;9.025954;10.44543;9.705304;10.38729;11.71334;7.84878;9.007206;10.16581;10.35498;8.437439;7.213034;11.84832;9.322583;12.21335;10.93415;9.322583;7.7124;12.14191;7.179749;8.895198;11.92008;10.08696;8.104064;9.330681
21-May-1998 12:00:00;NaN;5.856981;9.914922;9.058165;10.49828;9.735404;10.44852;11.75745;7.899723;9.038139;10.219;10.40499;8.49834;7.269262;11.9011;9.392966;12.23963;10.97649;9.392966;7.768436;12.17651;7.217154;8.950946;11.86303;10.11861;8.160909;9.399136
22-May-1998 12:00:00;NaN;5.941843;9.953432;9.085988;10.55169;9.766561;10.50812;11.79041;7.950448;9.067883;10.26901;10.45242;8.55647;7.316523;11.95602;9.461707;12.27103;11.0149;9.461707;7.817784;12.22158;7.260959;9.007282;11.82808;10.16683;8.216968;9.467547
23-May-1998 12:00:00;NaN;6.020209;10.00893;9.112077;10.60632;9.807222;10.56473;11.82974;8.008232;9.113587;10.31738;10.49377;8.614344;7.34446;12.00795;9.519269;12.30342;11.05135;9.519269;7.852552;12.25962;7.319657;9.0527;11.80822;10.22637;8.256573;9.523763
24-May-1998 12:00:00;NaN;6.091217;10.0693;9.155326;10.65863;13.04101;10.6172;11.86797;8.065362;9.171581;10.37276;10.5397;8.676058;7.379899;12.06051;9.567845;12.32256;11.09201;9.567845;7.882783;12.28375;7.387619;9.078067;11.79714;10.2868;8.294354;9.567364
25-May-1998 12:00:00;NaN;6.165471;10.12955;9.208099;10.70459;13.1208;10.66408;11.90307;8.122257;9.231884;10.4276;10.59483;8.740479;7.435564;12.11626;9.616152;12.3501;11.12424;9.616152;7.905204;12.32918;7.455799;9.105715;11.79957;10.34743;8.347402;9.617519
26-May-1998 12:00:00;NaN;6.235168;10.18827;9.260636;10.74313;12.95505;10.70949;11.95415;8.178469;9.300818;10.47486;10.64638;8.805255;7.493448;12.17001;9.663894;12.39212;11.14379;9.663894;7.93641;12.37668;7.525396;9.143164;11.8161;10.39679;8.403469;9.673394
27-May-1998 12:00:00;NaN;6.296605;10.24178;9.317533;10.7822;12.79122;10.76293;12.01581;8.231699;9.379676;10.50412;10.69468;8.870967;7.525656;12.22351;9.718563;12.4435;11.1772;9.718563;7.979084;12.41772;7.596241;9.178401;11.83663;10.44346;8.459748;9.738455
28-May-1998 12:00:00;NaN;6.363964;10.27119;9.375814;10.82148;14.85607;10.81707;12.07716;8.283219;9.455711;10.52952;10.74466;8.934896;7.539436;12.27731;9.778876;12.48817;11.22852;9.778876;8.016418;12.46634;7.664625;9.219565;11.8637;10.48714;8.514476;9.803488
29-May-1998 12:00:00;NaN;6.45013;10.2879;9.42627;10.86214;15.4328;10.87352;12.13463;8.339275;9.522314;10.56936;10.79355;8.990482;7.576089;12.33187;9.845857;12.51543;11.27851;9.845857;8.057766;12.51268;7.730761;9.269539;11.89812;10.52749;8.561862;9.851655
30-May-1998 12:00:00;NaN;6.546915;10.31912;9.476402;10.90792;15.62465;10.93043;12.16807;8.401848;9.596123;10.61733;10.83441;9.049987;7.632728;12.38985;9.922153;12.54218;11.31777;9.922153;8.113571;12.5408;7.79999;9.326341;11.93334;10.57671;8.596212;9.894808
31-May-1998 12:00:00;NaN;6.642221;10.35333;9.530222;10.95575;15.73866;10.97783;12.18559;8.460894;9.677599;10.66564;10.87961;9.114688;7.676151;12.4475;9.992074;12.58165;11.35103;9.992074;8.171628;12.56058;7.864275;9.377104;11.97282;10.62723;8.63336;9.951498
01-Jun-1998 12:00:00;NaN;6.724032;10.94885;6.469311;9.869874;6.911211;10.74913;6.487147;6.98017;10.67183;6.336045;6.687607;12.09056;10.97157;6.745953;12.00767;6.490368;11.01126;12.00767;7.156366;6.659507;11.34849;6.246979;10.97662;6.280324;11.33157;12.17884
02-Jun-1998 12:00:00;NaN;6.780408;10.99109;6.554866;9.932626;7.002896;10.80657;6.573631;7.064485;10.71707;6.399325;6.767807;12.11518;11.03339;6.845573;12.02485;6.584413;11.04273;12.02485;7.230945;6.726812;11.3962;6.328139;11.02466;6.333;11.33058;12.19766
03-Jun-1998 12:00:00;NaN;6.828488;11.03773;6.630919;9.983293;7.097548;10.86667;6.657664;7.144547;10.76853;6.46467;6.852488;12.14125;11.09294;6.92452;12.0551;6.680223;11.07712;12.0551;7.319363;6.793929;11.44543;6.406669;11.084;6.373405;11.3409;12.22451
04-Jun-1998 12:00:00;NaN;6.897673;11.08877;6.704793;10.02318;7.187826;10.94374;6.724667;7.209748;10.82419;6.537032;6.937946;12.18685;11.15564;6.998731;12.08553;6.776781;11.10401;12.08553;7.391965;6.871914;11.49863;6.477673;11.14495;6.428602;11.37802;12.26228
05-Jun-1998 12:00:00;NaN;6.984776;11.14711;6.781;10.07159;7.26168;11.03475;6.78482;7.266913;10.88422;6.590239;7.024599;12.24287;11.22408;7.088745;12.11114;6.858136;11.13197;12.11114;7.444144;6.94744;11.55577;6.55213;11.20461;6.505456;11.42686;12.30223
06-Jun-1998 12:00:00;NaN;7.073052;11.20799;6.854152;10.13258;7.338917;11.12515;6.849581;7.334121;10.94225;6.645348;7.108568;12.29788;11.29579;7.179676;12.14674;6.943963;11.16032;12.14674;7.515193;7.019466;11.60433;6.637111;11.26926;6.590952;11.46521;12.34454
07-Jun-1998 12:00:00;NaN;7.136572;11.26929;6.930887;10.20098;7.4129;11.19808;6.914002;7.416675;10.99127;6.711081;7.194291;12.3453;11.36721;7.246977;12.18429;7.043375;11.19904;12.18429;7.607071;7.105124;11.64431;6.720355;11.33069;6.683243;11.4815;12.37721
08-Jun-1998 12:00:00;NaN;7.196324;11.33141;7.01387;10.27057;7.479948;11.2568;6.977083;7.502818;11.04111;6.778958;7.282993;12.39459;11.43915;7.312103;12.22315;7.140697;11.26465;12.22315;7.698342;7.189505;11.67653;6.798614;11.38623;6.79039;11.49228;12.40112
09-Jun-1998 12:00:00;NaN;7.254154;11.39547;7.103503;10.33859;7.554049;11.32577;7.040861;7.578375;11.09246;6.8437;7.368276;12.45105;11.51191;7.4073;12.26687;7.235092;11.3422;12.26687;7.771698;7.26967;11.71719;6.869415;11.44692;6.910654;11.52241;12.43562
10-Jun-1998 12:00:00;NaN;7.30846;11.45587;7.196954;10.40517;7.64223;11.39315;7.099635;7.646982;11.12826;6.896516;7.449127;12.48883;11.58199;15.9844;12.31542;7.321937;11.41457;12.31542;7.838645;7.350783;11.77234;6.934071;11.51017;7.02998;11.57133;12.47046
11-Jun-1998 12:00:00;NaN;7.383821;11.50425;7.286905;10.45929;7.740213;11.44872;7.151916;7.714908;11.16562;6.945564;7.523623;12.52429;11.63535;16.05836;12.36769;7.40468;11.46963;12.36769;7.918079;7.435061;11.81529;6.996852;11.57052;7.15834;11.62493;14.75547
12-Jun-1998 12:00:00;NaN;7.469032;11.53817;7.367521;10.51355;7.830999;11.50181;7.212835;7.778937;11.21469;6.982386;7.596052;12.56416;11.68956;16.39793;12.41594;7.475536;11.53806;12.41594;7.989583;7.523209;11.85548;7.068777;11.63073;7.303273;11.66717;14.71177
13-Jun-1998 12:00:00;NaN;7.552205;11.56706;7.442957;10.56468;7.92002;11.55386;7.288395;7.84439;11.25687;7.036969;7.665524;12.58884;11.74523;16.51217;12.45161;7.540491;11.62648;12.45161;8.064152;7.612371;11.90297;7.152588;11.68763;7.445164;11.70401;14.77129
14-Jun-1998 12:00:00;NaN;7.641034;11.59389;7.518826;10.61872;8.009937;11.60481;7.367924;7.920033;11.27984;7.113239;7.735277;12.61339;11.79784;16.52254;12.49454;7.607555;11.7009;12.49454;8.142688;7.694135;11.95905;7.226438;11.72856;7.572479;11.74654;14.82851
15-Jun-1998 12:00:00;NaN;7.728849;11.61554;7.601995;10.68434;8.098938;14.50735;7.442003;8.005379;11.30545;7.189693;7.802817;12.64733;11.86105;16.70218;12.54329;7.672292;11.77461;12.54329;8.224039;7.771783;12.01326;7.281644;11.76991;7.711093;11.79219;14.88032
16-Jun-1998 12:00:00;NaN;7.788134;11.64316;7.67589;10.75358;8.18471;14.43261;7.516654;8.080878;11.34831;7.266747;7.865409;12.69254;11.92812;16.81059;12.57108;7.745108;11.8393;12.57108;8.320501;7.842506;12.05875;7.334192;11.82559;7.862196;11.83328;14.93411
17-Jun-1998 12:00:00;NaN;7.829801;11.68346;7.75442;10.82625;8.262567;14.54694;7.601145;8.142877;11.39329;7.347907;7.934896;12.73955;11.98222;16.86402;12.6077;7.817187;11.89901;12.6077;8.421772;7.916859;12.11052;7.401441;11.88568;8.003667;11.85598;14.99057
18-Jun-1998 12:00:00;NaN;7.881367;11.72568;7.830337;10.90002;8.343436;14.576;7.693196;8.214915;11.43203;7.433224;8.005735;12.7919;12.03258;16.91004;12.647;7.894399;11.97788;12.647;8.530722;8.003461;12.16112;7.479428;11.94499;8.140365;11.86678;15.03016
19-Jun-1998 12:00:00;NaN;7.956842;11.76726;7.898293;10.97428;8.424673;14.60535;7.782132;8.273312;11.46217;7.51934;8.081547;12.85505;12.08878;16.9507;12.68008;7.982549;12.05624;12.68008;8.649987;8.091841;12.20258;7.561493;12.00189;8.277282;11.87603;15.07127
20-Jun-1998 12:00:00;NaN;8.045732;11.82057;7.983615;11.04715;8.507545;14.63241;7.855977;8.309737;11.49686;7.605077;8.16411;12.89348;12.13271;16.98305;12.72693;8.068431;15.66693;12.72693;8.775327;8.173324;12.23218;7.644849;12.06203;8.414979;11.9016;15.11958
21-Jun-1998 12:00:00;NaN;8.135428;11.8644;8.077574;11.11889;8.596019;14.65494;7.918689;8.346416;11.53014;7.687782;8.242711;12.91504;12.18504;17.01936;12.76777;8.136971;15.41568;12.76777;8.905225;8.254143;12.25975;7.72388;12.12953;8.544444;11.94205;15.17148
22-Jun-1998 12:00:00;NaN;8.209016;11.91809;8.167456;11.19015;8.687561;14.68616;7.978464;8.397743;11.57233;7.767797;8.322068;12.93713;12.23868;17.06522;12.81116;8.199976;15.18498;12.81116;9.037853;8.336898;12.30417;7.804916;12.1984;8.667446;11.98547;15.22091
23-Jun-1998 12:00:00;NaN;8.268176;11.99184;8.256217;11.23358;8.781363;14.7252;8.04846;8.458596;11.63345;7.839246;8.403103;12.96159;12.28875;17.10301;12.86608;8.269763;15.17358;12.86608;9.171851;8.419494;12.35743;7.886841;12.25611;8.790428;12.03026;15.27607
24-Jun-1998 12:00:00;NaN;8.339248;12.05699;8.343928;11.27549;8.874905;14.77301;8.132041;8.521976;11.68191;7.898557;8.48629;13.0054;12.35137;17.13365;12.91678;8.33917;15.37494;12.91678;9.302479;8.490653;12.40317;7.96786;12.30048;8.903527;12.06334;15.33963
25-Jun-1998 12:00:00;NaN;8.429848;12.09673;8.427579;11.3424;8.9658;14.81363;8.207932;8.584956;11.72737;7.956732;8.570202;13.06561;12.41645;17.17471;12.97081;8.403695;15.77181;12.97081;9.432425;8.552733;12.44587;8.051465;12.34391;9.003517;12.0921;15.39852
26-Jun-1998 12:00:00;NaN;8.509563;12.13701;8.507723;11.4099;9.053115;14.85212;8.278851;8.643184;11.78625;8.00312;8.647365;13.12827;12.48342;17.2233;13.03269;8.469809;15.82692;13.03269;9.56304;8.618904;12.47868;8.129298;12.39229;9.108294;12.13765;15.45807
27-Jun-1998 12:00:00;NaN;8.575686;12.1959;8.581265;11.4731;9.135587;14.8971;8.35325;8.696332;11.84822;8.044986;8.727206;13.19162;12.53075;17.27836;13.0834;8.525564;15.84724;13.0834;9.67519;8.676445;12.50082;8.205866;12.4453;9.214698;12.19977;15.50952
28-Jun-1998 12:00:00;NaN;8.636811;12.26355;8.662745;11.53573;9.217895;14.9431;8.423394;8.752603;11.90308;8.101124;8.812239;13.26082;12.58131;17.33746;13.11733;8.593398;15.86296;13.11733;9.79121;8.741138;12.53518;8.28726;12.49732;9.313712;12.2683;15.55652
29-Jun-1998 12:00:00;NaN;8.712265;12.33035;8.751957;11.59862;9.303298;14.98581;8.470697;8.815372;11.96141;8.155194;8.880216;13.3338;12.65226;17.38919;13.14901;8.677999;15.8994;13.14901;9.90953;8.823722;12.59118;8.372735;12.53594;9.428751;12.33678;15.60708
30-Jun-1998 12:00:00;NaN;8.803894;12.3883;8.838108;11.6602;9.389077;15.02211;8.515655;8.862062;12.02316;8.206572;8.928916;13.38088;12.72316;17.44459;13.19784;8.753944;15.94478;13.19784;10.01762;8.890045;12.63963;8.439325;12.58084;9.558906;12.39499;15.63913
01-Jul-1998 12:00:00;NaN;8.898206;12.44487;8.926641;11.70937;9.476192;15.06103;8.58025;8.918254;12.08058;8.264373;8.987151;13.41371;13.27022;17.50637;13.25998;8.824274;15.99139;13.25998;10.12389;8.951566;12.68159;8.501905;12.63888;9.68259;12.45148;15.67499
02-Jul-1998 12:00:00;NaN;8.999779;12.49556;9.016212;11.75678;9.554363;15.10412;8.647458;8.99481;12.14296;8.334745;9.058578;13.45242;14.12743;17.56415;13.31441;8.916417;16.04655;13.31441;10.23589;9.021134;12.72807;8.569998;12.70422;9.798549;12.50681;15.72701
03-Jul-1998 12:00:00;NaN;9.095861;12.54102;9.101493;11.80991;9.623312;15.14913;8.710827;9.068786;12.21037;8.410315;9.122546;13.4835;14.54256;17.61648;13.37508;9.046873;16.09815;13.37508;10.33431;9.088573;12.78014;8.643853;12.76573;9.914109;12.56437;15.78292
04-Jul-1998 12:00:00;NaN;9.186975;12.59168;9.174648;11.86207;9.692404;15.18211;8.780142;9.138948;12.27321;8.486236;9.181697;13.51832;14.78216;17.66768;13.4609;9.190175;16.14988;13.4609;10.41658;9.161154;12.83834;8.72571;12.80247;10.03151;12.62355;15.83356
05-Jul-1998 12:00:00;NaN;9.276091;12.6487;9.228741;11.92294;9.760402;15.21832;8.843349;9.206386;12.33228;8.561309;9.244908;13.55705;17.63247;17.71454;13.60303;9.3392;16.18502;13.60303;10.50968;9.237061;12.89683;8.803423;12.8391;10.14415;12.68004;15.87316
06-Jul-1998 12:00:00;NaN;9.364676;12.70114;9.284417;11.98489;9.835061;15.26284;8.896929;9.281499;12.38876;8.624277;9.314961;13.59338;17.12465;17.75193;18.56339;9.509291;16.22077;18.56339;10.60852;9.308384;12.95772;8.867139;12.88119;10.25311;12.73693;15.91687
07-Jul-1998 12:00:00;NaN;9.450333;12.76251;9.348823;12.03356;9.911482;15.3118;8.947416;9.353426;12.43439;8.671104;9.393285;13.64216;16.92252;17.79037;18.35765;9.691496;16.2731;18.35765;10.71517;9.361705;13.04948;8.92941;12.90831;10.35869;12.78827;15.96676
08-Jul-1998 12:00:00;NaN;9.540711;12.8317;9.412303;12.07916;9.987929;15.36428;8.995366;9.422168;12.47862;8.718541;9.471182;13.70415;16.8392;17.83628;18.30626;9.863482;16.32445;18.30626;10.82103;9.40327;13.15401;8.998552;12.93517;10.45757;12.83132;16.02095
09-Jul-1998 12:00:00;NaN;9.623141;12.89475;9.47288;12.13283;10.06628;15.41124;9.046252;9.499028;12.52454;8.773725;9.545941;13.76605;16.80326;17.86514;18.3583;10.03436;16.37725;18.3583;10.91511;9.456143;13.26528;9.067863;12.96998;10.55229;12.86777;16.06721
10-Jul-1998 12:00:00;NaN;9.703346;12.96173;9.543938;12.19345;10.13831;15.45451;9.099197;9.573971;12.55971;8.829982;9.622252;13.82801;16.78391;17.89523;18.39156;10.21042;16.43721;18.39156;11.01668;9.53203;13.39005;9.12196;13.02018;10.65154;12.91199;16.10381
11-Jul-1998 12:00:00;NaN;9.791744;13.01761;9.616464;12.25473;10.20668;15.50322;9.148217;9.638353;12.60168;8.893387;9.689202;13.89554;16.78642;18.82902;18.40464;10.38562;16.48719;18.40464;11.13133;9.616192;13.50229;9.168283;13.07452;10.74947;12.96327;16.14665
12-Jul-1998 12:00:00;NaN;9.871677;13.07037;9.674562;12.30809;10.28013;15.5539;9.190216;9.70089;12.65891;8.956343;9.75055;13.96323;16.80882;18.60053;18.40828;10.56131;16.53622;18.40828;11.2347;9.69365;13.61358;9.23086;13.12547;10.84617;13.01695;16.19517
13-Jul-1998 12:00:00;NaN;9.942666;13.12473;9.740971;12.34021;10.35867;15.57917;9.244921;9.762083;12.72016;9.011974;9.819344;14.02859;16.84345;18.48179;18.41555;10.73135;16.57911;18.41555;11.35072;9.766101;13.73291;9.296017;13.18247;10.94937;13.06295;16.23881
14-Jul-1998 12:00:00;NaN;10.01667;13.16822;9.809537;12.37762;10.42121;15.6029;9.317371;9.81704;12.7817;9.081466;9.873454;14.08522;16.88581;18.51075;18.43561;10.89191;16.62133;18.43561;11.49518;9.840929;13.85353;9.361543;13.24277;11.05349;13.10709;16.28558
15-Jul-1998 12:00:00;NaN;10.10031;13.2214;9.873702;12.41405;10.48214;15.64015;9.390994;9.877085;12.84307;9.154101;9.926392;14.13669;16.93073;18.54592;18.46729;11.0486;16.65526;18.46729;11.64991;9.910016;13.9723;9.43746;13.2915;11.15192;13.15084;16.32341
16-Jul-1998 12:00:00;NaN;10.18865;13.28328;9.922454;12.44479;10.55541;15.67976;9.46487;9.925623;12.89631;9.217366;9.991018;14.19026;16.97884;18.58434;18.50488;11.19641;16.68786;18.50488;11.80855;9.976663;14.09019;9.518583;13.9532;11.24554;13.19533;16.34983
17-Jul-1998 12:00:00;NaN;10.28159;13.33777;9.966764;12.48692;10.63155;15.72097;9.543916;9.983259;12.94884;9.284275;10.05291;14.24701;17.03215;18.61182;18.52759;11.33738;16.73811;18.52759;11.95466;10.03686;14.21019;9.598514;16.29571;11.32543;13.24314;16.37669
18-Jul-1998 12:00:00;NaN;10.36684;13.38837;10.03258;12.53655;10.70544;15.76007;9.626459;10.05593;13.0019;9.354947;10.1169;14.30615;17.0864;18.63676;18.53594;11.47655;16.79167;18.53594;12.09258;10.09419;14.32507;9.677501;16.14583;11.40719;13.2749;16.41453
19-Jul-1998 12:00:00;NaN;10.4529;13.44571;10.09924;12.58142;10.77611;15.78402;9.710907;10.12844;13.05418;9.427984;10.1871;14.37178;17.13785;18.67723;18.55125;11.60763;16.84923;18.55125;12.23896;10.15913;14.43481;9.758357;16.10343;11.50528;13.30539;16.46437
20-Jul-1998 12:00:00;NaN;10.5526;13.49067;10.16823;12.62139;10.84258;15.8138;9.795094;10.20238;13.11024;9.499162;10.25588;14.44207;17.19316;18.72031;18.57558;11.73973;16.91051;18.57558;19.19355;10.2346;14.54412;9.83723;16.10906;11.59496;13.34945;16.51655
21-Jul-1998 12:00:00;NaN;10.64945;13.5361;10.24112;12.66948;10.89902;15.84713;9.865609;10.27383;13.15345;9.574619;10.31674;14.50808;17.25248;18.75418;18.6041;11.87116;16.96048;18.6041;18.91;10.31632;14.64862;9.915545;16.14514;11.68082;13.39634;16.56192
22-Jul-1998 12:00:00;NaN;10.73678;13.60175;10.3003;12.70897;10.95982;15.86092;9.917914;10.34673;13.19098;9.653893;10.37539;14.56258;17.30914;18.77413;18.63562;11.98644;16.99952;18.63562;18.94275;10.39812;14.75064;9.997487;16.19792;11.79151;13.4331;16.60559
23-Jul-1998 12:00:00;NaN;10.82485;13.65782;10.34907;12.73404;11.02656;15.88398;9.972036;10.41918;13.23037;9.712798;10.4209;14.62207;17.36305;18.79676;18.66695;12.10064;17.03902;18.66695;18.94814;10.4874;14.84082;10.07065;16.24943;11.91667;13.46286;16.6516
24-Jul-1998 12:00:00;NaN;10.90395;13.71224;10.40389;12.77617;11.0736;15.91936;10.02841;10.47977;13.26452;9.772141;10.46565;14.6889;17.41604;18.83022;18.69684;12.22086;17.06924;18.69684;18.55599;10.57887;14.91299;10.12491;16.29775;12.0484;13.49263;16.68546
25-Jul-1998 12:00:00;NaN;10.98629;13.77839;10.47269;12.82231;11.12085;15.95578;10.07982;10.53159;13.28945;9.845704;10.52318;14.75456;17.45875;18.86879;18.72737;12.33106;17.09711;18.72737;18.41603;10.67676;14.98965;10.18033;16.35143;12.31441;13.52549;16.72716
26-Jul-1998 12:00:00;NaN;11.07379;13.83604;10.53856;12.86226;11.16515;15.99396;10.13687;10.58925;13.31373;9.914306;10.58715;14.81913;17.50015;18.90376;18.75975;12.44038;17.14023;18.75975;18.45629;10.78362;15.07694;10.2435;16.39563;13.17737;13.55578;16.78273
27-Jul-1998 12:00:00;NaN;11.15803;13.90237;10.59795;12.90673;11.21313;16.03592;10.20056;10.65728;13.35454;9.978142;10.65207;14.8667;17.55061;18.93793;18.77848;12.53607;17.18681;18.77848;18.48859;10.88736;15.16122;10.30782;18.43126;18.21691;13.5946;16.83659
28-Jul-1998 12:00:00;NaN;11.24215;13.98943;10.65072;12.95397;11.27647;16.0746;10.26541;10.73198;13.40244;10.04123;10.69766;14.90716;17.60246;18.97844;18.79058;12.62573;17.23673;18.79058;18.505;10.99045;15.24413;10.36634;18.55758;18.10191;13.64001;16.88847
29-Jul-1998 12:00:00;NaN;11.31249;14.08365;10.7;13.00013;11.32801;16.1203;10.32785;10.79838;13.45344;10.10376;10.73364;14.95899;17.63931;19.02542;18.81253;12.72289;17.31806;18.81253;18.52581;11.10215;15.33132;10.42156;18.58852;17.92668;13.68577;16.93135
30-Jul-1998 12:00:00;NaN;11.37823;14.17879;10.75345;13.0298;11.3703;16.17005;10.38803;10.85875;13.5033;10.15333;10.78608;15.02117;17.67307;19.07696;18.84045;12.80992;17.5006;18.84045;18.55688;11.21912;15.41641;10.48257;18.45898;17.87301;13.73205;16.97054
31-Jul-1998 12:00:00;NaN;11.44992;14.26703;10.81065;13.05935;11.42419;16.21175;10.45298;10.92636;13.54876;10.19698;10.85046;15.07236;17.71538;19.12003;18.87043;12.90383;17.71024;18.87043;18.59025;11.33103;15.50079;10.55754;18.49879;17.86075;13.77094;17.01431
01-Aug-1998 12:00:00;NaN;11.51686;14.35352;10.86978;13.09878;11.47272;16.25535;10.52611;10.99457;13.59501;10.25765;10.91532;15.11668;17.76311;19.15259;18.90038;13.009;17.8834;18.90038;18.62736;11.42748;15.58629;10.64621;18.52118;17.78257;13.80558;17.05186
02-Aug-1998 12:00:00;NaN;11.57512;14.43455;10.9319;13.14787;11.52129;16.3166;10.60197;11.07107;13.64176;10.33291;10.98151;15.17395;17.81575;19.17264;18.93285;13.11034;18.01466;18.93285;18.66635;11.5223;15.64964;10.72663;18.54239;17.68758;13.84377;17.08652
03-Aug-1998 12:00:00;NaN;11.63744;14.50875;10.99341;13.19936;11.57749;16.37913;10.66016;11.15904;13.68407;10.41153;11.04387;15.2258;17.85492;19.19115;18.9646;13.19647;18.11837;18.9646;18.70781;11.62309;15.70724;10.79084;18.47502;17.59274;13.88691;17.12582
04-Aug-1998 12:00:00;NaN;11.71188;14.59557;11.05506;13.22765;11.63274;16.44153;10.71788;11.25163;13.72615;10.48132;11.09169;15.26377;17.8773;19.21548;19.00196;13.26541;18.21015;19.00196;18.74394;11.73129;15.7746;10.85748;18.51208;17.72949;13.93402;17.15903
05-Aug-1998 12:00:00;NaN;11.78973;14.88451;11.09853;13.24858;11.68758;16.4929;10.7774;11.34121;13.77291;10.5442;11.12346;15.30402;17.91055;19.23871;19.04076;13.33493;18.30225;19.04076;18.77136;18.31998;15.84489;10.92843;18.54653;18.58037;13.98037;17.18869
06-Aug-1998 12:00:00;NaN;11.86261;18.06774;11.1349;13.28946;11.74226;16.54793;10.84053;11.44974;13.82763;10.60594;11.15283;15.35903;17.94832;19.26916;19.06739;13.40672;18.38995;19.06739;18.79204;17.8926;15.91465;11.00915;18.57687;18.5389;14.02358;17.22122
07-Aug-1998 12:00:00;NaN;11.93867;17.96817;11.1764;13.32342;11.79785;16.61821;10.91248;11.64922;13.88369;10.66735;11.19728;16.91967;17.99383;19.30638;19.09979;13.47307;18.4701;19.09979;18.81484;17.63789;15.97949;11.08394;18.63713;18.45529;14.06831;17.25805
08-Aug-1998 12:00:00;NaN;12.01267;17.88561;11.21821;13.3623;11.85942;16.67988;10.98528;11.94872;13.94257;10.72799;11.24973;16.79653;18.03869;19.34075;19.13195;13.54549;18.54333;19.13195;18.66451;17.69498;16.04547;11.14287;18.46914;18.28995;14.10921;17.29554
09-Aug-1998 12:00:00;NaN;12.08588;17.89889;11.26916;13.40641;11.90903;16.74566;11.04909;12.44291;14.00774;10.79462;11.30305;16.78229;20.11196;19.36819;19.15291;13.63034;18.61269;19.15291;18.47972;17.73406;18.29993;11.21614;18.29088;18.18146;14.14768;17.33715
10-Aug-1998 12:00:00;NaN;12.15969;17.90514;11.31542;13.44913;11.94868;16.81188;11.11046;12.9835;14.07014;10.86752;11.3448;16.79831;19.67388;19.38966;19.1838;13.72645;18.68308;19.1838;18.44007;17.76658;18.36098;11.30164;18.32056;18.10461;14.18643;17.37998
11-Aug-1998 12:00:00;NaN;12.23314;17.89367;11.35627;13.4975;11.99367;16.86427;11.17945;13.38801;14.13086;10.94145;11.3753;16.81944;19.92699;19.41543;19.22483;13.83565;18.75465;19.22483;18.28841;17.79717;18.39792;11.61801;18.34452;18.05202;14.2266;17.41883
12-Aug-1998 12:00:00;NaN;12.30398;17.87206;11.40607;13.54771;12.02885;16.90521;11.25277;13.69358;14.18923;11.01491;11.41822;16.83859;19.34071;19.43742;19.26619;13.99665;18.82553;19.26619;18.09356;17.82488;18.41784;12.20594;18.05113;17.99697;14.27253;17.45648
13-Aug-1998 12:00:00;NaN;12.35778;17.8507;11.45333;13.5969;12.07199;16.95319;11.32265;13.92712;14.23862;11.07267;11.46763;17.76743;19.26755;20.09628;19.82471;14.21593;18.89489;19.82471;18.05998;17.84914;18.43154;12.70203;18.01855;18.29726;14.31259;17.49828
